Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
13,Line,stairs,55,10,0.293924,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,56,10,0.303374,Partial Breach (1 escaped, 9 captured)
13,Line,stairs,57,10,0.330211,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,58,10,0.310199,Partial Breach (1 escaped, 9 captured)
13,Line,stairs,59,10,0.267227,Partial Breach (1 escaped, 9 captured)
13,Line,stairs,60,10,0.264141,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,61,10,0.260997,Partial Breach (4 escaped, 6 captured)
13,Line,stairs,62,10,0.331019,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,63,10,0.335049,Partial Breach (4 escaped, 6 captured)
13,Line,stairs,64,10,0.318086,Partial Breach (5 escaped, 5 captured)
13,Line,stairs,65,10,0.328213,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,66,10,0.31374,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,67,10,0.282532,Partial Breach (4 escaped, 6 captured)
13,Line,stairs,68,10,0.345229,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,69,10,0.264638,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,70,10,0.300199,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,71,10,0.338919,Partial Breach (2 escaped, 8 captured)
13,Line,stairs,72,10,0.292292,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,73,10,0.265231,Partial Breach (3 escaped, 7 captured)
13,Line,stairs,74,10,0.307209,Partial Breach (4 escaped, 6 captured)
13,Line,random,75,10,0.289494,Partial Breach (5 escaped, 5 captured)
13,Line,random,76,10,0.235853,Partial Breach (4 escaped, 6 captured)
13,Line,random,77,10,0.275056,Partial Breach (3 escaped, 7 captured)
13,Line,random,78,10,0.299758,Partial Breach (6 escaped, 4 captured)
13,Line,random,79,10,0.271245,Partial Breach (2 escaped, 8 captured)
13,Line,random,80,10,0.224822,Partial Breach (4 escaped, 6 captured)
13,Line,random,81,10,0.332201,Pursuers Victory (All intercepted)
13,Line,random,82,10,0.304941,Partial Breach (3 escaped, 7 captured)
13,Line,random,83,10,0.317592,Partial Breach (4 escaped, 6 captured)
13,Line,random,84,10,0.400117,Partial Breach (3 escaped, 7 captured)
13,Line,random,85,10,0.267604,Partial Breach (4 escaped, 6 captured)
13,Line,random,86,10,0.238514,Partial Breach (5 escaped, 5 captured)
13,Line,random,87,10,0.313149,Partial Breach (1 escaped, 9 captured)
13,Line,random,88,10,0.267357,Partial Breach (3 escaped, 7 captured)
13,Line,random,89,10,0.334694,Partial Breach (3 escaped, 7 captured)
13,Line,random,90,10,0.302134,Partial Breach (1 escaped, 9 captured)
13,Line,random,91,10,0.283907,Partial Breach (3 escaped, 7 captured)
13,Line,random,92,10,0.282341,Partial Breach (2 escaped, 8 captured)
13,Line,random,93,10,0.327833,Partial Breach (1 escaped, 9 captured)
13,Line,random,94,10,0.315468,Partial Breach (4 escaped, 6 captured)
13,Line,random,95,10,0.315442,Partial Breach (1 escaped, 9 captured)
13,Line,random,96,10,0.307118,Partial Breach (2 escaped, 8 captured)
13,Line,random,97,10,0.288399,Partial Breach (4 escaped, 6 captured)
13,Line,random,98,10,0.222285,Partial Breach (7 escaped, 3 captured)
13,Line,random,99,10,0.269488,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,0,10,0.468712,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,1,10,0.441914,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,2,10,0.493742,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,3,10,0.473497,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,4,10,0.448471,Partial Breach (4 escaped, 6 captured)
13,Chess,wedge,5,10,0.408454,Partial Breach (4 escaped, 6 captured)
13,Chess,wedge,6,10,0.502954,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,7,10,0.363079,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,8,10,0.361089,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,9,10,0.464783,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,10,10,0.394624,Partial Breach (6 escaped, 4 captured)
13,Chess,wedge,11,10,0.493801,Partial Breach (6 escaped, 4 captured)
13,Chess,wedge,12,10,0.356519,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,13,10,0.417698,Partial Breach (4 escaped, 6 captured)
13,Chess,wedge,14,10,0.401933,Partial Breach (1 escaped, 9 captured)
13,Chess,wedge,15,10,0.397555,Partial Breach (6 escaped, 4 captured)
13,Chess,wedge,16,10,0.511925,Partial Breach (4 escaped, 6 captured)
13,Chess,wedge,17,10,0.399836,Partial Breach (6 escaped, 4 captured)
13,Chess,wedge,18,10,0.465139,Partial Breach (6 escaped, 4 captured)
13,Chess,wedge,19,10,0.386915,Partial Breach (2 escaped, 8 captured)
13,Chess,wedge,20,10,0.353475,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,21,10,0.443301,Partial Breach (2 escaped, 8 captured)
13,Chess,wedge,22,10,0.295193,Partial Breach (3 escaped, 7 captured)
13,Chess,wedge,23,10,0.39699,Partial Breach (5 escaped, 5 captured)
13,Chess,wedge,24,10,0.419161,Partial Breach (5 escaped, 5 captured)
13,Chess,swarm,25,10,0.461464,Pursuers Victory (All intercepted)
13,Chess,swarm,26,10,0.398663,Pursuers Victory (All intercepted)
13,Chess,swarm,27,10,0.382688,Partial Breach (1 escaped, 9 captured)
13,Chess,swarm,28,10,0.384227,Partial Breach (2 escaped, 8 captured)
13,Chess,swarm,29,10,0.222916,Partial Breach (4 escaped, 6 captured)
13,Chess,swarm,30,10,0.297757,Partial Breach (3 escaped, 7 captured)
13,Chess,swarm,31,10,0.232842,Partial Breach (7 escaped, 3 captured)
13,Chess,swarm,32,10,0.41954,Partial Breach (1 escaped, 9 captured)
13,Chess,swarm,33,10,0.284763,Pursuers Victory (All intercepted)
13,Chess,swarm,34,10,0.151196,Partial Breach (9 escaped, 1 captured)
13,Chess,swarm,35,10,0.236713,Partial Breach (6 escaped, 4 captured)
13,Chess,swarm,36,10,0.37409,Pursuers Victory (All intercepted)
13,Chess,swarm,37,10,0.4037,Partial Breach (1 escaped, 9 captured)
13,Chess,swarm,38,10,0.345106,Pursuers Victory (All intercepted)
13,Chess,swarm,39,10,0.459524,Pursuers Victory (All intercepted)
13,Chess,swarm,40,10,0.449203,Partial Breach (1 escaped, 9 captured)
13,Chess,swarm,41,10,0.278462,Partial Breach (3 escaped, 7 captured)
13,Chess,swarm,42,10,0.4155,Partial Breach (2 escaped, 8 captured)
13,Chess,swarm,43,10,0.199798,Partial Breach (9 escaped, 1 captured)
13,Chess,swarm,44,10,0.44823,Pursuers Victory (All intercepted)
13,Chess,swarm,45,10,0.470558,Partial Breach (1 escaped, 9 captured)
13,Chess,swarm,46,10,0.351306,Pursuers Victory (All intercepted)
13,Chess,swarm,47,10,0.400395,Partial Breach (2 escaped, 8 captured)
13,Chess,swarm,48,10,0.333093,Pursuers Victory (All intercepted)
13,Chess,swarm,49,10,0.172134,Partial Breach (9 escaped, 1 captured)
13,Chess,stairs,50,10,0.290636,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,51,10,0.327096,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,52,10,0.362503,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,53,10,0.292522,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,54,10,0.335855,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,55,10,0.294225,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,56,10,0.266298,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,57,10,0.378332,Partial Breach (4 escaped, 6 captured)
13,Chess,stairs,58,10,0.37821,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,59,10,0.285661,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,60,10,0.29006,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,61,10,0.270857,Partial Breach (5 escaped, 5 captured)
13,Chess,stairs,62,10,0.349507,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,63,10,0.279424,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,64,10,0.298677,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,65,10,0.337889,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,66,10,0.29892,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,67,10,0.325123,Partial Breach (5 escaped, 5 captured)
13,Chess,stairs,68,10,0.320698,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,69,10,0.352287,Partial Breach (4 escaped, 6 captured)
13,Chess,stairs,70,10,0.2871,Partial Breach (4 escaped, 6 captured)
13,Chess,stairs,71,10,0.325326,Partial Breach (2 escaped, 8 captured)
13,Chess,stairs,72,10,0.321232,Partial Breach (4 escaped, 6 captured)
13,Chess,stairs,73,10,0.305381,Partial Breach (3 escaped, 7 captured)
13,Chess,stairs,74,10,0.249312,Partial Breach (3 escaped, 7 captured)
13,Chess,random,75,10,0.310993,Partial Breach (4 escaped, 6 captured)
13,Chess,random,76,10,0.227679,Partial Breach (5 escaped, 5 captured)
13,Chess,random,77,10,0.259123,Partial Breach (2 escaped, 8 captured)
13,Chess,random,78,10,0.279483,Partial Breach (5 escaped, 5 captured)
13,Chess,random,79,10,0.234972,Partial Breach (2 escaped, 8 captured)
13,Chess,random,80,10,0.259328,Partial Breach (4 escaped, 6 captured)
13,Chess,random,81,10,0.287304,Pursuers Victory (All intercepted)
13,Chess,random,82,10,0.28186,Partial Breach (2 escaped, 8 captured)
13,Chess,random,83,10,0.3314,Partial Breach (4 escaped, 6 captured)
13,Chess,random,84,10,0.368639,Partial Breach (2 escaped, 8 captured)
13,Chess,random,85,10,0.303043,Partial Breach (4 escaped, 6 captured)
13,Chess,random,86,10,0.243618,Partial Breach (6 escaped, 4 captured)
13,Chess,random,87,10,0.292948,Partial Breach (2 escaped, 8 captured)
13,Chess,random,88,10,0.299088,Partial Breach (4 escaped, 6 captured)
13,Chess,random,89,10,0.334327,Partial Breach (2 escaped, 8 captured)
13,Chess,random,90,10,0.339039,Partial Breach (3 escaped, 7 captured)
13,Chess,random,91,10,0.273327,Partial Breach (2 escaped, 8 captured)
13,Chess,random,92,10,0.309087,Partial Breach (1 escaped, 9 captured)
13,Chess,random,93,10,0.34146,Partial Breach (2 escaped, 8 captured)
13,Chess,random,94,10,0.260696,Partial Breach (2 escaped, 8 captured)
13,Chess,random,95,10,0.298342,Pursuers Victory (All intercepted)
13,Chess,random,96,10,0.322239,Partial Breach (2 escaped, 8 captured)
13,Chess,random,97,10,0.264852,Partial Breach (3 escaped, 7 captured)
13,Chess,random,98,10,0.209685,Partial Breach (7 escaped, 3 captured)
13,Chess,random,99,10,0.307927,Partial Breach (3 escaped, 7 captured)
13,Arc,wedge,0,10,0.361154,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,1,10,0.299178,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,2,10,0.361449,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,3,10,0.340917,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,4,10,0.348266,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,5,10,0.319957,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,6,10,0.377125,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,7,10,0.235246,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,8,10,0.286847,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,9,10,0.418047,Partial Breach (3 escaped, 7 captured)
13,Arc,wedge,10,10,0.289926,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,11,10,0.326719,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,12,10,0.276311,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,13,10,0.301599,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,14,10,0.407298,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,15,10,0.320195,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,16,10,0.396725,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,17,10,0.282056,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,18,10,0.323197,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,19,10,0.371577,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,20,10,0.320319,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,21,10,0.475037,Partial Breach (2 escaped, 8 captured)
13,Arc,wedge,22,10,0.283337,Partial Breach (5 escaped, 5 captured)
13,Arc,wedge,23,10,0.345303,Partial Breach (4 escaped, 6 captured)
13,Arc,wedge,24,10,0.29934,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,25,10,0.453426,Partial Breach (1 escaped, 9 captured)
13,Arc,swarm,26,10,0.405624,Pursuers Victory (All intercepted)
13,Arc,swarm,27,10,0.394861,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,28,10,0.431032,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,29,10,0.212997,Partial Breach (4 escaped, 6 captured)
13,Arc,swarm,30,10,0.321309,Partial Breach (5 escaped, 5 captured)
13,Arc,swarm,31,10,0.227203,Partial Breach (7 escaped, 3 captured)
13,Arc,swarm,32,10,0.485363,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,33,10,0.290633,Partial Breach (3 escaped, 7 captured)
13,Arc,swarm,34,10,0.13954,Partial Breach (7 escaped, 3 captured)
13,Arc,swarm,35,10,0.215058,Partial Breach (7 escaped, 3 captured)
13,Arc,swarm,36,10,0.409593,Pursuers Victory (All intercepted)
13,Arc,swarm,37,10,0.388021,Pursuers Victory (All intercepted)
13,Arc,swarm,38,10,0.362377,Pursuers Victory (All intercepted)
13,Arc,swarm,39,10,0.492856,Partial Breach (3 escaped, 7 captured)
13,Arc,swarm,40,10,0.524832,Partial Breach (3 escaped, 7 captured)
13,Arc,swarm,41,10,0.260883,Partial Breach (3 escaped, 7 captured)
13,Arc,swarm,42,10,0.373754,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,43,10,0.176736,Partial Breach (5 escaped, 5 captured)
13,Arc,swarm,44,10,0.507702,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,45,10,0.484007,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,46,10,0.378914,Pursuers Victory (All intercepted)
13,Arc,swarm,47,10,0.487126,Partial Breach (4 escaped, 6 captured)
13,Arc,swarm,48,10,0.39801,Partial Breach (2 escaped, 8 captured)
13,Arc,swarm,49,10,0.185357,Partial Breach (7 escaped, 3 captured)
13,Arc,stairs,50,10,0.319052,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,51,10,0.339727,Partial Breach (2 escaped, 8 captured)
13,Arc,stairs,52,10,0.297042,Partial Breach (2 escaped, 8 captured)
13,Arc,stairs,53,10,0.319444,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,54,10,0.366356,Partial Breach (2 escaped, 8 captured)
13,Arc,stairs,55,10,0.295325,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,56,10,0.31504,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,57,10,0.34309,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,58,10,0.324919,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,59,10,0.304312,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,60,10,0.314964,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,61,10,0.272939,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,62,10,0.293903,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,63,10,0.33881,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,64,10,0.310633,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,65,10,0.339774,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,66,10,0.29818,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,67,10,0.327576,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,68,10,0.349947,Partial Breach (3 escaped, 7 captured)
13,Arc,stairs,69,10,0.346275,Partial Breach (5 escaped, 5 captured)
13,Arc,stairs,70,10,0.294083,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,71,10,0.359675,Partial Breach (2 escaped, 8 captured)
13,Arc,stairs,72,10,0.306937,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,73,10,0.290101,Partial Breach (4 escaped, 6 captured)
13,Arc,stairs,74,10,0.311247,Partial Breach (4 escaped, 6 captured)
13,Arc,random,75,10,0.284904,Partial Breach (3 escaped, 7 captured)
13,Arc,random,76,10,0.174884,Partial Breach (3 escaped, 7 captured)
13,Arc,random,77,10,0.293217,Partial Breach (3 escaped, 7 captured)
13,Arc,random,78,10,0.185626,Partial Breach (2 escaped, 8 captured)
13,Arc,random,79,10,0.208197,Partial Breach (2 escaped, 8 captured)
13,Arc,random,80,10,0.209975,Partial Breach (4 escaped, 6 captured)
13,Arc,random,81,10,0.345047,Partial Breach (1 escaped, 9 captured)
13,Arc,random,82,10,0.301861,Partial Breach (2 escaped, 8 captured)
13,Arc,random,83,10,0.308134,Partial Breach (4 escaped, 6 captured)
13,Arc,random,84,10,0.352712,Partial Breach (2 escaped, 8 captured)
13,Arc,random,85,10,0.258311,Partial Breach (3 escaped, 7 captured)
13,Arc,random,86,10,0.267551,Partial Breach (6 escaped, 4 captured)
13,Arc,random,87,10,0.28611,Partial Breach (2 escaped, 8 captured)
13,Arc,random,88,10,0.278317,Partial Breach (1 escaped, 9 captured)
13,Arc,random,89,10,0.270396,Partial Breach (1 escaped, 9 captured)
13,Arc,random,90,10,0.360732,Partial Breach (3 escaped, 7 captured)
13,Arc,random,91,10,0.277462,Partial Breach (3 escaped, 7 captured)
13,Arc,random,92,10,0.250202,Partial Breach (2 escaped, 8 captured)
13,Arc,random,93,10,0.27338,Partial Breach (1 escaped, 9 captured)
13,Arc,random,94,10,0.271819,Partial Breach (3 escaped, 7 captured)
13,Arc,random,95,10,0.334863,Partial Breach (1 escaped, 9 captured)
13,Arc,random,96,10,0.254247,Partial Breach (1 escaped, 9 captured)
13,Arc,random,97,10,0.266739,Partial Breach (2 escaped, 8 captured)
13,Arc,random,98,10,0.178965,Partial Breach (4 escaped, 6 captured)
13,Arc,random,99,10,0.229866,Partial Breach (3 escaped, 7 captured)
