Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
44,Line,random,75,10,1.19575,Partial Breach (6 escaped, 4 captured)
44,Line,random,76,10,0.700822,Partial Breach (6 escaped, 4 captured)
44,Line,random,77,10,1.71926,Partial Breach (7 escaped, 3 captured)
44,Line,random,78,10,1.03344,Partial Breach (6 escaped, 4 captured)
44,Line,random,79,10,0.831672,Partial Breach (3 escaped, 7 captured)
44,Line,random,80,10,0.938886,Partial Breach (6 escaped, 4 captured)
44,Line,random,81,10,2.02183,Partial Breach (9 escaped, 1 captured)
44,Line,random,82,10,1.66101,Partial Breach (7 escaped, 3 captured)
44,Line,random,83,10,1.73655,Partial Breach (6 escaped, 4 captured)
44,Line,random,84,10,2.25152,Partial Breach (9 escaped, 1 captured)
44,Line,random,85,10,0.842948,Partial Breach (4 escaped, 6 captured)
44,Line,random,86,10,0.738085,Partial Breach (6 escaped, 4 captured)
44,Line,random,87,10,1.75405,Partial Breach (8 escaped, 2 captured)
44,Line,random,88,10,1.33119,Partial Breach (7 escaped, 3 captured)
44,Line,random,89,10,1.63107,Partial Breach (7 escaped, 3 captured)
44,Line,random,90,10,1.96358,Partial Breach (8 escaped, 2 captured)
44,Line,random,91,10,1.39849,Partial Breach (7 escaped, 3 captured)
44,Line,random,92,10,1.36914,Partial Breach (6 escaped, 4 captured)
44,Line,random,93,10,1.36883,Partial Breach (6 escaped, 4 captured)
44,Line,random,94,10,1.95275,Partial Breach (7 escaped, 3 captured)
44,Line,random,95,10,1.56427,Partial Breach (6 escaped, 4 captured)
44,Line,random,96,10,2.27587,Escapers Victory (All 10 breached)
44,Line,random,97,10,1.23644,Partial Breach (5 escaped, 5 captured)
44,Line,random,98,10,0.498855,Partial Breach (6 escaped, 4 captured)
44,Line,random,99,10,1.32693,Partial Breach (5 escaped, 5 captured)
44,Chess,wedge,0,10,2.2139,Escapers Victory (All 10 breached)
44,Chess,wedge,1,10,1.84784,Escapers Victory (All 10 breached)
44,Chess,wedge,2,10,2.41131,Escapers Victory (All 10 breached)
44,Chess,wedge,3,10,2.01951,Escapers Victory (All 10 breached)
44,Chess,wedge,4,10,1.99145,Escapers Victory (All 10 breached)
44,Chess,wedge,5,10,1.82842,Escapers Victory (All 10 breached)
44,Chess,wedge,6,10,2.19956,Escapers Victory (All 10 breached)
44,Chess,wedge,7,10,1.49889,Escapers Victory (All 10 breached)
44,Chess,wedge,8,10,1.65163,Escapers Victory (All 10 breached)
44,Chess,wedge,9,10,2.19967,Escapers Victory (All 10 breached)
44,Chess,wedge,10,10,1.714,Escapers Victory (All 10 breached)
44,Chess,wedge,11,10,1.87857,Escapers Victory (All 10 breached)
44,Chess,wedge,12,10,1.94267,Escapers Victory (All 10 breached)
44,Chess,wedge,13,10,1.923,Escapers Victory (All 10 breached)
44,Chess,wedge,14,10,2.41252,Escapers Victory (All 10 breached)
44,Chess,wedge,15,10,1.68844,Escapers Victory (All 10 breached)
44,Chess,wedge,16,10,2.21465,Escapers Victory (All 10 breached)
44,Chess,wedge,17,10,1.49598,Escapers Victory (All 10 breached)
44,Chess,wedge,18,10,1.98831,Escapers Victory (All 10 breached)
44,Chess,wedge,19,10,1.92487,Escapers Victory (All 10 breached)
44,Chess,wedge,20,10,1.54884,Escapers Victory (All 10 breached)
44,Chess,wedge,21,10,2.6268,Escapers Victory (All 10 breached)
44,Chess,wedge,22,10,1.35121,Escapers Victory (All 10 breached)
44,Chess,wedge,23,10,1.65815,Escapers Victory (All 10 breached)
44,Chess,wedge,24,10,1.79811,Escapers Victory (All 10 breached)
44,Chess,swarm,25,10,2.91872,Escapers Victory (All 10 breached)
44,Chess,swarm,26,10,2.60545,Escapers Victory (All 10 breached)
44,Chess,swarm,27,10,2.24066,Escapers Victory (All 10 breached)
44,Chess,swarm,28,10,2.82751,Escapers Victory (All 10 breached)
44,Chess,swarm,29,10,1.15715,Escapers Victory (All 10 breached)
44,Chess,swarm,30,10,1.65271,Escapers Victory (All 10 breached)
44,Chess,swarm,31,10,1.02565,Escapers Victory (All 10 breached)
44,Chess,swarm,32,10,2.89375,Escapers Victory (All 10 breached)
44,Chess,swarm,33,10,1.57207,Escapers Victory (All 10 breached)
44,Chess,swarm,34,10,0.631613,Escapers Victory (All 10 breached)
44,Chess,swarm,35,10,0.977703,Escapers Victory (All 10 breached)
44,Chess,swarm,36,10,2.80167,Escapers Victory (All 10 breached)
44,Chess,swarm,37,10,2.52222,Escapers Victory (All 10 breached)
44,Chess,swarm,38,10,2.43388,Escapers Victory (All 10 breached)
44,Chess,swarm,39,10,2.98715,Escapers Victory (All 10 breached)
44,Chess,swarm,40,10,2.801,Escapers Victory (All 10 breached)
44,Chess,swarm,41,10,1.50659,Escapers Victory (All 10 breached)
44,Chess,swarm,42,10,2.25815,Escapers Victory (All 10 breached)
44,Chess,swarm,43,10,0.845463,Escapers Victory (All 10 breached)
44,Chess,swarm,44,10,2.80038,Escapers Victory (All 10 breached)
44,Chess,swarm,45,10,2.82502,Escapers Victory (All 10 breached)
44,Chess,swarm,46,10,2.33894,Escapers Victory (All 10 breached)
44,Chess,swarm,47,10,2.29801,Escapers Victory (All 10 breached)
44,Chess,swarm,48,10,2.32735,Escapers Victory (All 10 breached)
44,Chess,swarm,49,10,0.573631,Escapers Victory (All 10 breached)
44,Chess,stairs,50,10,1.82065,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,51,10,1.6668,Partial Breach (6 escaped, 4 captured)
44,Chess,stairs,52,10,1.83138,Partial Breach (8 escaped, 2 captured)
44,Chess,stairs,53,10,1.56906,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,54,10,1.66693,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,55,10,1.25482,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,56,10,1.49709,Partial Breach (6 escaped, 4 captured)
44,Chess,stairs,57,10,1.69663,Partial Breach (6 escaped, 4 captured)
44,Chess,stairs,58,10,1.68317,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,59,10,1.51611,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,60,10,1.38437,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,61,10,1.10354,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,62,10,1.63188,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,63,10,1.4668,Partial Breach (6 escaped, 4 captured)
44,Chess,stairs,64,10,1.54003,Partial Breach (6 escaped, 4 captured)
44,Chess,stairs,65,10,1.8408,Partial Breach (9 escaped, 1 captured)
44,Chess,stairs,66,10,1.58678,Partial Breach (5 escaped, 5 captured)
44,Chess,stairs,67,10,1.34807,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,68,10,1.68385,Partial Breach (7 escaped, 3 captured)
44,Chess,stairs,69,10,1.39623,Partial Breach (5 escaped, 5 captured)
44,Chess,stairs,70,10,1.3374,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,71,10,1.84219,Partial Breach (8 escaped, 2 captured)
44,Chess,stairs,72,10,1.30379,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,73,10,1.23513,Partial Breach (4 escaped, 6 captured)
44,Chess,stairs,74,10,1.58664,Partial Breach (4 escaped, 6 captured)
44,Chess,random,75,10,1.0502,Partial Breach (6 escaped, 4 captured)
44,Chess,random,76,10,0.870694,Partial Breach (6 escaped, 4 captured)
44,Chess,random,77,10,1.89336,Partial Breach (8 escaped, 2 captured)
44,Chess,random,78,10,0.972353,Partial Breach (6 escaped, 4 captured)
44,Chess,random,79,10,1.64814,Partial Breach (7 escaped, 3 captured)
44,Chess,random,80,10,0.95969,Partial Breach (6 escaped, 4 captured)
44,Chess,random,81,10,1.49094,Partial Breach (6 escaped, 4 captured)
44,Chess,random,82,10,1.54208,Partial Breach (7 escaped, 3 captured)
44,Chess,random,83,10,1.64986,Partial Breach (6 escaped, 4 captured)
44,Chess,random,84,10,2.29174,Partial Breach (8 escaped, 2 captured)
44,Chess,random,85,10,0.836801,Partial Breach (4 escaped, 6 captured)
44,Chess,random,86,10,0.736687,Partial Breach (6 escaped, 4 captured)
44,Chess,random,87,10,1.71902,Partial Breach (7 escaped, 3 captured)
44,Chess,random,88,10,1.37431,Partial Breach (6 escaped, 4 captured)
44,Chess,random,89,10,1.40751,Partial Breach (7 escaped, 3 captured)
44,Chess,random,90,10,1.74676,Partial Breach (8 escaped, 2 captured)
44,Chess,random,91,10,1.36808,Partial Breach (7 escaped, 3 captured)
44,Chess,random,92,10,1.38741,Partial Breach (6 escaped, 4 captured)
44,Chess,random,93,10,1.57699,Partial Breach (6 escaped, 4 captured)
44,Chess,random,94,10,1.38,Partial Breach (6 escaped, 4 captured)
44,Chess,random,95,10,1.75412,Partial Breach (6 escaped, 4 captured)
44,Chess,random,96,10,2.10177,Escapers Victory (All 10 breached)
44,Chess,random,97,10,1.04274,Partial Breach (5 escaped, 5 captured)
44,Chess,random,98,10,0.524245,Partial Breach (6 escaped, 4 captured)
44,Chess,random,99,10,1.33084,Partial Breach (7 escaped, 3 captured)
44,Arc,wedge,0,10,2.42754,Escapers Victory (All 10 breached)
44,Arc,wedge,1,10,1.90232,Escapers Victory (All 10 breached)
44,Arc,wedge,2,10,2.44469,Escapers Victory (All 10 breached)
44,Arc,wedge,3,10,2.15232,Escapers Victory (All 10 breached)
44,Arc,wedge,4,10,1.95285,Escapers Victory (All 10 breached)
44,Arc,wedge,5,10,1.88797,Escapers Victory (All 10 breached)
44,Arc,wedge,6,10,2.40653,Escapers Victory (All 10 breached)
44,Arc,wedge,7,10,1.50534,Escapers Victory (All 10 breached)
44,Arc,wedge,8,10,1.75569,Escapers Victory (All 10 breached)
44,Arc,wedge,9,10,2.28101,Escapers Victory (All 10 breached)
44,Arc,wedge,10,10,1.81361,Escapers Victory (All 10 breached)
44,Arc,wedge,11,10,1.99298,Escapers Victory (All 10 breached)
44,Arc,wedge,12,10,1.62265,Escapers Victory (All 10 breached)
44,Arc,wedge,13,10,1.91955,Escapers Victory (All 10 breached)
44,Arc,wedge,14,10,3.11885,Escapers Victory (All 10 breached)
44,Arc,wedge,15,10,1.96988,Escapers Victory (All 10 breached)
44,Arc,wedge,16,10,2.70915,Escapers Victory (All 10 breached)
44,Arc,wedge,17,10,1.77827,Escapers Victory (All 10 breached)
44,Arc,wedge,18,10,2.10168,Escapers Victory (All 10 breached)
44,Arc,wedge,19,10,2.1081,Escapers Victory (All 10 breached)
44,Arc,wedge,20,10,1.67516,Escapers Victory (All 10 breached)
44,Arc,wedge,21,10,2.9146,Escapers Victory (All 10 breached)
44,Arc,wedge,22,10,1.39467,Escapers Victory (All 10 breached)
44,Arc,wedge,23,10,1.80812,Escapers Victory (All 10 breached)
44,Arc,wedge,24,10,1.75455,Escapers Victory (All 10 breached)
44,Arc,swarm,25,10,3.01509,Escapers Victory (All 10 breached)
44,Arc,swarm,26,10,2.42486,Escapers Victory (All 10 breached)
44,Arc,swarm,27,10,2.19728,Escapers Victory (All 10 breached)
44,Arc,swarm,28,10,2.2785,Escapers Victory (All 10 breached)
44,Arc,swarm,29,10,1.14063,Escapers Victory (All 10 breached)
44,Arc,swarm,30,10,1.64433,Escapers Victory (All 10 breached)
44,Arc,swarm,31,10,0.843792,Escapers Victory (All 10 breached)
44,Arc,swarm,32,10,3.04538,Escapers Victory (All 10 breached)
44,Arc,swarm,33,10,1.634,Escapers Victory (All 10 breached)
44,Arc,swarm,34,10,0.658217,Escapers Victory (All 10 breached)
44,Arc,swarm,35,10,0.847708,Escapers Victory (All 10 breached)
44,Arc,swarm,36,10,2.6337,Escapers Victory (All 10 breached)
44,Arc,swarm,37,10,2.49901,Escapers Victory (All 10 breached)
44,Arc,swarm,38,10,2.40054,Escapers Victory (All 10 breached)
44,Arc,swarm,39,10,2.671,Escapers Victory (All 10 breached)
44,Arc,swarm,40,10,2.6759,Escapers Victory (All 10 breached)
44,Arc,swarm,41,10,1.39357,Escapers Victory (All 10 breached)
44,Arc,swarm,42,10,2.0258,Escapers Victory (All 10 breached)
44,Arc,swarm,43,10,0.798259,Escapers Victory (All 10 breached)
44,Arc,swarm,44,10,2.70314,Escapers Victory (All 10 breached)
44,Arc,swarm,45,10,2.42978,Escapers Victory (All 10 breached)
44,Arc,swarm,46,10,2.43888,Escapers Victory (All 10 breached)
44,Arc,swarm,47,10,2.33949,Escapers Victory (All 10 breached)
44,Arc,swarm,48,10,2.2449,Escapers Victory (All 10 breached)
44,Arc,swarm,49,10,0.672339,Escapers Victory (All 10 breached)
44,Arc,stairs,50,10,1.83617,Partial Breach (8 escaped, 2 captured)
44,Arc,stairs,51,10,1.67388,Partial Breach (8 escaped, 2 captured)
44,Arc,stairs,52,10,1.8042,Partial Breach (9 escaped, 1 captured)
44,Arc,stairs,53,10,1.73734,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,54,10,1.7806,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,55,10,1.48866,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,56,10,1.48468,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,57,10,1.68966,Partial Breach (8 escaped, 2 captured)
44,Arc,stairs,58,10,2.14303,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,59,10,1.60736,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,60,10,1.23734,Partial Breach (5 escaped, 5 captured)
44,Arc,stairs,61,10,1.21827,Partial Breach (4 escaped, 6 captured)
44,Arc,stairs,62,10,1.65789,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,63,10,1.38479,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,64,10,1.14939,Partial Breach (5 escaped, 5 captured)
44,Arc,stairs,65,10,1.69972,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,66,10,1.56198,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,67,10,1.26893,Partial Breach (5 escaped, 5 captured)
44,Arc,stairs,68,10,1.77846,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,69,10,1.54591,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,70,10,1.47102,Partial Breach (6 escaped, 4 captured)
44,Arc,stairs,71,10,1.79952,Partial Breach (9 escaped, 1 captured)
44,Arc,stairs,72,10,1.43639,Partial Breach (7 escaped, 3 captured)
44,Arc,stairs,73,10,1.37309,Partial Breach (5 escaped, 5 captured)
44,Arc,stairs,74,10,1.21707,Partial Breach (7 escaped, 3 captured)
44,Arc,random,75,10,1.07364,Partial Breach (5 escaped, 5 captured)
44,Arc,random,76,10,0.833003,Partial Breach (7 escaped, 3 captured)
44,Arc,random,77,10,1.66172,Partial Breach (7 escaped, 3 captured)
44,Arc,random,78,10,0.947775,Partial Breach (7 escaped, 3 captured)
44,Arc,random,79,10,1.40869,Partial Breach (8 escaped, 2 captured)
44,Arc,random,80,10,1.00812,Partial Breach (7 escaped, 3 captured)
44,Arc,random,81,10,1.78924,Partial Breach (9 escaped, 1 captured)
44,Arc,random,82,10,1.66433,Partial Breach (7 escaped, 3 captured)
44,Arc,random,83,10,1.73458,Partial Breach (6 escaped, 4 captured)
44,Arc,random,84,10,2.413,Escapers Victory (All 10 breached)
44,Arc,random,85,10,0.811594,Partial Breach (4 escaped, 6 captured)
44,Arc,random,86,10,0.726497,Partial Breach (6 escaped, 4 captured)
44,Arc,random,87,10,1.85663,Partial Breach (8 escaped, 2 captured)
44,Arc,random,88,10,1.34347,Partial Breach (6 escaped, 4 captured)
44,Arc,random,89,10,1.69688,Partial Breach (8 escaped, 2 captured)
44,Arc,random,90,10,1.98739,Partial Breach (8 escaped, 2 captured)
44,Arc,random,91,10,1.31602,Partial Breach (7 escaped, 3 captured)
44,Arc,random,92,10,1.00386,Partial Breach (3 escaped, 7 captured)
44,Arc,random,93,10,1.55268,Partial Breach (6 escaped, 4 captured)
44,Arc,random,94,10,1.5673,Partial Breach (8 escaped, 2 captured)
44,Arc,random,95,10,1.89644,Partial Breach (7 escaped, 3 captured)
44,Arc,random,96,10,2.28354,Escapers Victory (All 10 breached)
44,Arc,random,97,10,1.64284,Partial Breach (5 escaped, 5 captured)
44,Arc,random,98,10,0.488031,Partial Breach (4 escaped, 6 captured)
44,Arc,random,99,10,1.26541,Partial Breach (5 escaped, 5 captured)
