Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
46,Arc,wedge,9,10,2.53707,Escapers Victory (All 10 breached)
46,Arc,wedge,10,10,1.82713,Partial Breach (9 escaped, 1 captured)
46,Arc,wedge,11,10,2.05541,Escapers Victory (All 10 breached)
46,Arc,wedge,12,10,1.54603,Escapers Victory (All 10 breached)
46,Arc,wedge,13,10,1.94501,Escapers Victory (All 10 breached)
46,Arc,wedge,14,10,2.53503,Escapers Victory (All 10 breached)
46,Arc,wedge,15,10,1.86897,Escapers Victory (All 10 breached)
46,Arc,wedge,16,10,2.55128,Escapers Victory (All 10 breached)
46,Arc,wedge,17,10,1.7747,Escapers Victory (All 10 breached)
46,Arc,wedge,18,10,2.12143,Escapers Victory (All 10 breached)
46,Arc,wedge,19,10,2.13076,Escapers Victory (All 10 breached)
46,Arc,wedge,20,10,1.73907,Partial Breach (9 escaped, 1 captured)
46,Arc,wedge,21,10,2.81416,Escapers Victory (All 10 breached)
46,Arc,wedge,22,10,1.39534,Escapers Victory (All 10 breached)
46,Arc,wedge,23,10,1.83098,Escapers Victory (All 10 breached)
46,Arc,wedge,24,10,1.90886,Escapers Victory (All 10 breached)
46,Arc,swarm,25,10,2.69389,Escapers Victory (All 10 breached)
46,Arc,swarm,26,10,2.41806,Escapers Victory (All 10 breached)
46,Arc,swarm,27,10,2.11456,Escapers Victory (All 10 breached)
46,Arc,swarm,28,10,2.31475,Escapers Victory (All 10 breached)
46,Arc,swarm,29,10,1.07873,Partial Breach (9 escaped, 1 captured)
46,Arc,swarm,30,10,1.53029,Escapers Victory (All 10 breached)
46,Arc,swarm,31,10,1.07633,Escapers Victory (All 10 breached)
46,Arc,swarm,32,10,2.84557,Escapers Victory (All 10 breached)
46,Arc,swarm,33,10,1.55383,Escapers Victory (All 10 breached)
46,Arc,swarm,34,10,0.60065,Escapers Victory (All 10 breached)
46,Arc,swarm,35,10,1.00076,Escapers Victory (All 10 breached)
46,Arc,swarm,36,10,2.55773,Escapers Victory (All 10 breached)
46,Arc,swarm,37,10,2.37992,Escapers Victory (All 10 breached)
46,Arc,swarm,38,10,2.88229,Escapers Victory (All 10 breached)
46,Arc,swarm,39,10,2.78361,Escapers Victory (All 10 breached)
46,Arc,swarm,40,10,2.66472,Escapers Victory (All 10 breached)
46,Arc,swarm,41,10,1.39907,Escapers Victory (All 10 breached)
46,Arc,swarm,42,10,2.16856,Escapers Victory (All 10 breached)
46,Arc,swarm,43,10,0.684196,Partial Breach (8 escaped, 2 captured)
46,Arc,swarm,44,10,2.56408,Escapers Victory (All 10 breached)
46,Arc,swarm,45,10,2.30865,Escapers Victory (All 10 breached)
46,Arc,swarm,46,10,2.3567,Escapers Victory (All 10 breached)
46,Arc,swarm,47,10,2.11128,Escapers Victory (All 10 breached)
46,Arc,swarm,48,10,2.16762,Escapers Victory (All 10 breached)
46,Arc,swarm,49,10,0.753905,Escapers Victory (All 10 breached)
46,Arc,stairs,50,10,2.16115,Escapers Victory (All 10 breached)
46,Arc,stairs,51,10,2.02031,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,52,10,2.07925,Escapers Victory (All 10 breached)
46,Arc,stairs,53,10,2.02486,Escapers Victory (All 10 breached)
46,Arc,stairs,54,10,2.16656,Escapers Victory (All 10 breached)
46,Arc,stairs,55,10,1.94416,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,56,10,2.03345,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,57,10,2.11161,Escapers Victory (All 10 breached)
46,Arc,stairs,58,10,2.16241,Escapers Victory (All 10 breached)
46,Arc,stairs,59,10,1.84372,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,60,10,1.76336,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,61,10,1.91074,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,62,10,2.05226,Escapers Victory (All 10 breached)
46,Arc,stairs,63,10,2.03866,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,64,10,2.05397,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,65,10,2.11547,Escapers Victory (All 10 breached)
46,Arc,stairs,66,10,2.07267,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,67,10,1.79011,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,68,10,1.95047,Escapers Victory (All 10 breached)
46,Arc,stairs,69,10,1.9177,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,70,10,2.05734,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,71,10,2.10627,Escapers Victory (All 10 breached)
46,Arc,stairs,72,10,1.80113,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,73,10,1.99343,Partial Breach (9 escaped, 1 captured)
46,Arc,stairs,74,10,1.77217,Partial Breach (9 escaped, 1 captured)
46,Arc,random,75,10,1.49156,Partial Breach (7 escaped, 3 captured)
46,Arc,random,76,10,1.03951,Partial Breach (6 escaped, 4 captured)
46,Arc,random,77,10,1.84384,Escapers Victory (All 10 breached)
46,Arc,random,78,10,1.39376,Partial Breach (9 escaped, 1 captured)
46,Arc,random,79,10,1.80458,Partial Breach (9 escaped, 1 captured)
46,Arc,random,80,10,1.40259,Partial Breach (8 escaped, 2 captured)
46,Arc,random,81,10,2.13123,Partial Breach (9 escaped, 1 captured)
46,Arc,random,82,10,2.51443,Partial Breach (7 escaped, 3 captured)
46,Arc,random,83,10,1.83867,Partial Breach (8 escaped, 2 captured)
46,Arc,random,84,10,2.40409,Escapers Victory (All 10 breached)
46,Arc,random,85,10,2.01828,Partial Breach (7 escaped, 3 captured)
46,Arc,random,86,10,1.11449,Partial Breach (8 escaped, 2 captured)
46,Arc,random,87,10,1.88949,Partial Breach (9 escaped, 1 captured)
46,Arc,random,88,10,1.60527,Partial Breach (7 escaped, 3 captured)
46,Arc,random,89,10,1.98816,Escapers Victory (All 10 breached)
46,Arc,random,90,10,2.14614,Partial Breach (8 escaped, 2 captured)
46,Arc,random,91,10,1.5932,Partial Breach (8 escaped, 2 captured)
46,Arc,random,92,10,1.61594,Partial Breach (7 escaped, 3 captured)
46,Arc,random,93,10,1.79787,Partial Breach (7 escaped, 3 captured)
46,Arc,random,94,10,1.68604,Partial Breach (9 escaped, 1 captured)
46,Arc,random,95,10,1.96279,Partial Breach (7 escaped, 3 captured)
46,Arc,random,96,10,2.05799,Escapers Victory (All 10 breached)
46,Arc,random,97,10,1.84737,Partial Breach (8 escaped, 2 captured)
46,Arc,random,98,10,1.17884,Partial Breach (6 escaped, 4 captured)
46,Arc,random,99,10,1.77938,Partial Breach (7 escaped, 3 captured)
