Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
29,Line,wedge,0,10,0.588898,Partial Breach (2 escaped, 8 captured)
29,Line,wedge,1,10,0.583178,Partial Breach (6 escaped, 4 captured)
29,Line,wedge,2,10,0.672578,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,3,10,0.525827,Partial Breach (3 escaped, 7 captured)
29,Line,wedge,4,10,0.620025,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,5,10,0.599374,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,6,10,0.696768,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,7,10,0.429222,Partial Breach (4 escaped, 6 captured)
29,Line,wedge,8,10,0.489193,Partial Breach (8 escaped, 2 captured)
29,Line,wedge,9,10,0.562251,Partial Breach (3 escaped, 7 captured)
29,Line,wedge,10,10,0.558525,Partial Breach (7 escaped, 3 captured)
29,Line,wedge,11,10,0.558148,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,12,10,0.436678,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,13,10,0.573342,Partial Breach (6 escaped, 4 captured)
29,Line,wedge,14,10,0.741115,Partial Breach (6 escaped, 4 captured)
29,Line,wedge,15,10,0.545893,Partial Breach (7 escaped, 3 captured)
29,Line,wedge,16,10,0.750792,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,17,10,0.5464,Partial Breach (8 escaped, 2 captured)
29,Line,wedge,18,10,0.604291,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,19,10,0.519737,Partial Breach (3 escaped, 7 captured)
29,Line,wedge,20,10,0.4621,Partial Breach (6 escaped, 4 captured)
29,Line,wedge,21,10,0.858547,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,22,10,0.43323,Partial Breach (5 escaped, 5 captured)
29,Line,wedge,23,10,0.58057,Partial Breach (7 escaped, 3 captured)
29,Line,wedge,24,10,0.58959,Partial Breach (7 escaped, 3 captured)
29,Line,swarm,25,10,0.850103,Partial Breach (2 escaped, 8 captured)
29,Line,swarm,26,10,0.544086,Pursuers Victory (All intercepted)
29,Line,swarm,27,10,0.605447,Partial Breach (5 escaped, 5 captured)
29,Line,swarm,28,10,0.656383,Partial Breach (4 escaped, 6 captured)
29,Line,swarm,29,10,0.356952,Partial Breach (9 escaped, 1 captured)
29,Line,swarm,30,10,0.475604,Partial Breach (5 escaped, 5 captured)
29,Line,swarm,31,10,0.304588,Escapers Victory (All 10 breached)
29,Line,swarm,32,10,0.780184,Partial Breach (1 escaped, 9 captured)
29,Line,swarm,33,10,0.433795,Partial Breach (3 escaped, 7 captured)
29,Line,swarm,34,10,0.177291,Partial Breach (8 escaped, 2 captured)
29,Line,swarm,35,10,0.287633,Partial Breach (8 escaped, 2 captured)
29,Line,swarm,36,10,0.654642,Partial Breach (2 escaped, 8 captured)
29,Line,swarm,37,10,0.720334,Partial Breach (2 escaped, 8 captured)
29,Line,swarm,38,10,0.632428,Partial Breach (1 escaped, 9 captured)
29,Line,swarm,39,10,0.836519,Partial Breach (4 escaped, 6 captured)
29,Line,swarm,40,10,0.632074,Pursuers Victory (All intercepted)
29,Line,swarm,41,10,0.460766,Partial Breach (5 escaped, 5 captured)
29,Line,swarm,42,10,0.645985,Partial Breach (4 escaped, 6 captured)
29,Line,swarm,43,10,0.255605,Partial Breach (8 escaped, 2 captured)
