Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
90,Chess,stairs,59,10,3.36336,Escapers Victory (All 10 breached)
90,Chess,stairs,60,10,3.41223,Escapers Victory (All 10 breached)
90,Chess,stairs,61,10,3.56531,Escapers Victory (All 10 breached)
90,Chess,stairs,62,10,3.63975,Escapers Victory (All 10 breached)
90,Chess,stairs,63,10,3.5029,Escapers Victory (All 10 breached)
90,Chess,stairs,64,10,3.39779,Escapers Victory (All 10 breached)
90,Chess,stairs,65,10,3.53922,Escapers Victory (All 10 breached)
90,Chess,stairs,66,10,3.47212,Escapers Victory (All 10 breached)
90,Chess,stairs,67,10,3.24631,Escapers Victory (All 10 breached)
90,Chess,stairs,68,10,3.35438,Escapers Victory (All 10 breached)
90,Chess,stairs,69,10,3.37342,Escapers Victory (All 10 breached)
90,Chess,stairs,70,10,3.39265,Escapers Victory (All 10 breached)
90,Chess,stairs,71,10,3.44126,Escapers Victory (All 10 breached)
90,Chess,stairs,72,10,3.29526,Escapers Victory (All 10 breached)
90,Chess,stairs,73,10,3.2775,Escapers Victory (All 10 breached)
90,Chess,stairs,74,10,3.52612,Escapers Victory (All 10 breached)
90,Chess,random,75,10,3.7166,Partial Breach (9 escaped, 1 captured)
90,Chess,random,76,10,3.65372,Escapers Victory (All 10 breached)
90,Chess,random,77,10,3.09799,Escapers Victory (All 10 breached)
90,Chess,random,78,10,2.92925,Escapers Victory (All 10 breached)
90,Chess,random,79,10,2.74499,Escapers Victory (All 10 breached)
90,Chess,random,80,10,3.10396,Escapers Victory (All 10 breached)
90,Chess,random,81,10,3.58846,Escapers Victory (All 10 breached)
90,Chess,random,82,10,3.889,Escapers Victory (All 10 breached)
90,Chess,random,83,10,3.60077,Escapers Victory (All 10 breached)
90,Chess,random,84,10,3.83484,Escapers Victory (All 10 breached)
90,Chess,random,85,10,3.57418,Escapers Victory (All 10 breached)
90,Chess,random,86,10,3.29579,Escapers Victory (All 10 breached)
90,Chess,random,87,10,3.23612,Escapers Victory (All 10 breached)
90,Chess,random,88,10,2.9751,Escapers Victory (All 10 breached)
90,Chess,random,89,10,3.24389,Escapers Victory (All 10 breached)
90,Chess,random,90,10,3.52096,Escapers Victory (All 10 breached)
90,Chess,random,91,10,3.79809,Escapers Victory (All 10 breached)
90,Chess,random,92,10,3.63318,Escapers Victory (All 10 breached)
90,Chess,random,93,10,3.67645,Escapers Victory (All 10 breached)
90,Chess,random,94,10,3.74556,Escapers Victory (All 10 breached)
90,Chess,random,95,10,3.5859,Escapers Victory (All 10 breached)
90,Chess,random,96,10,3.36689,Escapers Victory (All 10 breached)
90,Chess,random,97,10,3.30764,Escapers Victory (All 10 breached)
90,Chess,random,98,10,3.52194,Escapers Victory (All 10 breached)
90,Chess,random,99,10,3.34247,Escapers Victory (All 10 breached)
90,Arc,wedge,0,10,3.50824,Escapers Victory (All 10 breached)
90,Arc,wedge,1,10,2.91502,Escapers Victory (All 10 breached)
90,Arc,wedge,2,10,3.44556,Escapers Victory (All 10 breached)
90,Arc,wedge,3,10,3.21287,Escapers Victory (All 10 breached)
90,Arc,wedge,4,10,3.27937,Escapers Victory (All 10 breached)
90,Arc,wedge,5,10,2.99621,Partial Breach (9 escaped, 1 captured)
90,Arc,wedge,6,10,3.44057,Escapers Victory (All 10 breached)
90,Arc,wedge,7,10,2.49563,Escapers Victory (All 10 breached)
90,Arc,wedge,8,10,2.59815,Escapers Victory (All 10 breached)
90,Arc,wedge,9,10,3.2108,Escapers Victory (All 10 breached)
90,Arc,wedge,10,10,2.73518,Partial Breach (9 escaped, 1 captured)
90,Arc,wedge,11,10,3.16619,Escapers Victory (All 10 breached)
90,Arc,wedge,12,10,2.48829,Escapers Victory (All 10 breached)
90,Arc,wedge,13,10,2.96642,Escapers Victory (All 10 breached)
90,Arc,wedge,14,10,3.72105,Escapers Victory (All 10 breached)
90,Arc,wedge,15,10,2.56971,Escapers Victory (All 10 breached)
90,Arc,wedge,16,10,3.47225,Escapers Victory (All 10 breached)
90,Arc,wedge,17,10,2.46139,Escapers Victory (All 10 breached)
90,Arc,wedge,18,10,3.10126,Escapers Victory (All 10 breached)
90,Arc,wedge,19,10,3.05224,Escapers Victory (All 10 breached)
90,Arc,wedge,20,10,2.58186,Partial Breach (9 escaped, 1 captured)
90,Arc,wedge,21,10,3.81687,Escapers Victory (All 10 breached)
90,Arc,wedge,22,10,2.22304,Escapers Victory (All 10 breached)
90,Arc,wedge,23,10,2.50509,Escapers Victory (All 10 breached)
90,Arc,wedge,24,10,2.79187,Escapers Victory (All 10 breached)
90,Arc,swarm,25,10,3.90068,Escapers Victory (All 10 breached)
90,Arc,swarm,26,10,3.41677,Escapers Victory (All 10 breached)
90,Arc,swarm,27,10,2.89822,Escapers Victory (All 10 breached)
90,Arc,swarm,28,10,2.94755,Escapers Victory (All 10 breached)
90,Arc,swarm,29,10,1.53405,Escapers Victory (All 10 breached)
90,Arc,swarm,30,10,2.11076,Escapers Victory (All 10 breached)
90,Arc,swarm,31,10,1.32925,Escapers Victory (All 10 breached)
90,Arc,swarm,32,10,3.75305,Escapers Victory (All 10 breached)
90,Arc,swarm,33,10,2.04015,Escapers Victory (All 10 breached)
90,Arc,swarm,34,10,0.963604,Escapers Victory (All 10 breached)
90,Arc,swarm,35,10,1.26941,Partial Breach (9 escaped, 1 captured)
90,Arc,swarm,36,10,3.40931,Escapers Victory (All 10 breached)
90,Arc,swarm,37,10,3.2112,Escapers Victory (All 10 breached)
90,Arc,swarm,38,10,3.23367,Escapers Victory (All 10 breached)
90,Arc,swarm,39,10,3.61344,Escapers Victory (All 10 breached)
90,Arc,swarm,40,10,3.51967,Escapers Victory (All 10 breached)
90,Arc,swarm,41,10,2.04095,Escapers Victory (All 10 breached)
90,Arc,swarm,42,10,3.04326,Escapers Victory (All 10 breached)
90,Arc,swarm,43,10,0.992338,Escapers Victory (All 10 breached)
90,Arc,swarm,44,10,3.54083,Escapers Victory (All 10 breached)
90,Arc,swarm,45,10,3.20813,Escapers Victory (All 10 breached)
90,Arc,swarm,46,10,3.28983,Escapers Victory (All 10 breached)
90,Arc,swarm,47,10,3.16521,Escapers Victory (All 10 breached)
90,Arc,swarm,48,10,2.93636,Escapers Victory (All 10 breached)
90,Arc,swarm,49,10,1.19918,Escapers Victory (All 10 breached)
90,Arc,stairs,50,10,3.42479,Escapers Victory (All 10 breached)
90,Arc,stairs,51,10,3.34374,Escapers Victory (All 10 breached)
90,Arc,stairs,52,10,3.40547,Escapers Victory (All 10 breached)
90,Arc,stairs,53,10,3.43531,Escapers Victory (All 10 breached)
90,Arc,stairs,54,10,3.53835,Escapers Victory (All 10 breached)
90,Arc,stairs,55,10,3.51949,Escapers Victory (All 10 breached)
90,Arc,stairs,56,10,3.51273,Escapers Victory (All 10 breached)
90,Arc,stairs,57,10,3.60047,Escapers Victory (All 10 breached)
90,Arc,stairs,58,10,3.63438,Escapers Victory (All 10 breached)
90,Arc,stairs,59,10,3.50737,Escapers Victory (All 10 breached)
90,Arc,stairs,60,10,3.44781,Escapers Victory (All 10 breached)
90,Arc,stairs,61,10,3.77614,Escapers Victory (All 10 breached)
90,Arc,stairs,62,10,3.90559,Escapers Victory (All 10 breached)
90,Arc,stairs,63,10,3.89637,Escapers Victory (All 10 breached)
90,Arc,stairs,64,10,3.83817,Escapers Victory (All 10 breached)
90,Arc,stairs,65,10,3.94831,Escapers Victory (All 10 breached)
90,Arc,stairs,66,10,3.96686,Escapers Victory (All 10 breached)
90,Arc,stairs,67,10,3.89881,Escapers Victory (All 10 breached)
90,Arc,stairs,68,10,3.94816,Escapers Victory (All 10 breached)
90,Arc,stairs,69,10,3.94143,Escapers Victory (All 10 breached)
90,Arc,stairs,70,10,3.82698,Escapers Victory (All 10 breached)
90,Arc,stairs,71,10,4.00204,Escapers Victory (All 10 breached)
90,Arc,stairs,72,10,3.869,Escapers Victory (All 10 breached)
90,Arc,stairs,73,10,3.94678,Escapers Victory (All 10 breached)
90,Arc,stairs,74,10,3.86251,Escapers Victory (All 10 breached)
90,Arc,random,75,10,4.21708,Escapers Victory (All 10 breached)
90,Arc,random,76,10,4.1519,Escapers Victory (All 10 breached)
90,Arc,random,77,10,3.36191,Escapers Victory (All 10 breached)
90,Arc,random,78,10,3.50134,Escapers Victory (All 10 breached)
90,Arc,random,79,10,3.0667,Escapers Victory (All 10 breached)
90,Arc,random,80,10,3.60545,Escapers Victory (All 10 breached)
90,Arc,random,81,10,4.15295,Escapers Victory (All 10 breached)
90,Arc,random,82,10,4.29019,Escapers Victory (All 10 breached)
90,Arc,random,83,10,4.06214,Escapers Victory (All 10 breached)
90,Arc,random,84,10,4.24002,Escapers Victory (All 10 breached)
90,Arc,random,85,10,4.05625,Escapers Victory (All 10 breached)
90,Arc,random,86,10,3.93694,Escapers Victory (All 10 breached)
90,Arc,random,87,10,3.94713,Escapers Victory (All 10 breached)
90,Arc,random,88,10,3.70485,Escapers Victory (All 10 breached)
90,Arc,random,89,10,3.88457,Escapers Victory (All 10 breached)
90,Arc,random,90,10,4.10541,Escapers Victory (All 10 breached)
90,Arc,random,91,10,4.28005,Escapers Victory (All 10 breached)
90,Arc,random,92,10,4.31058,Partial Breach (9 escaped, 1 captured)
90,Arc,random,93,10,4.02051,Escapers Victory (All 10 breached)
90,Arc,random,94,10,4.13796,Escapers Victory (All 10 breached)
90,Arc,random,95,10,4.10451,Escapers Victory (All 10 breached)
90,Arc,random,96,10,3.77682,Escapers Victory (All 10 breached)
90,Arc,random,97,10,3.51752,Escapers Victory (All 10 breached)
90,Arc,random,98,10,3.92048,Escapers Victory (All 10 breached)
90,Arc,random,99,10,3.97401,Escapers Victory (All 10 breached)
