Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
70,Line,wedge,0,10,3.00308,Escapers Victory (All 10 breached)
70,Line,wedge,1,10,2.48127,Escapers Victory (All 10 breached)
70,Line,wedge,2,10,2.90858,Escapers Victory (All 10 breached)
70,Line,wedge,3,10,2.64947,Escapers Victory (All 10 breached)
70,Line,wedge,4,10,2.58799,Escapers Victory (All 10 breached)
70,Line,wedge,5,10,2.34437,Escapers Victory (All 10 breached)
70,Line,wedge,6,10,3.17315,Escapers Victory (All 10 breached)
70,Line,wedge,7,10,2.18254,Escapers Victory (All 10 breached)
70,Line,wedge,8,10,2.1207,Partial Breach (9 escaped, 1 captured)
70,Line,wedge,9,10,2.89713,Escapers Victory (All 10 breached)
70,Line,wedge,10,10,2.36976,Escapers Victory (All 10 breached)
70,Line,wedge,11,10,2.60961,Escapers Victory (All 10 breached)
70,Line,wedge,12,10,2.10816,Escapers Victory (All 10 breached)
70,Line,wedge,13,10,2.46017,Escapers Victory (All 10 breached)
70,Line,wedge,14,10,3.15245,Escapers Victory (All 10 breached)
70,Line,wedge,15,10,2.36798,Escapers Victory (All 10 breached)
70,Line,wedge,16,10,2.96604,Escapers Victory (All 10 breached)
70,Line,wedge,17,10,1.96604,Escapers Victory (All 10 breached)
70,Line,wedge,18,10,2.54337,Escapers Victory (All 10 breached)
70,Line,wedge,19,10,2.6838,Escapers Victory (All 10 breached)
70,Line,wedge,20,10,2.18682,Escapers Victory (All 10 breached)
70,Line,wedge,21,10,3.46891,Escapers Victory (All 10 breached)
70,Line,wedge,22,10,1.84809,Escapers Victory (All 10 breached)
70,Line,wedge,23,10,2.34031,Escapers Victory (All 10 breached)
70,Line,wedge,24,10,2.37873,Escapers Victory (All 10 breached)
70,Line,swarm,25,10,3.20729,Escapers Victory (All 10 breached)
70,Line,swarm,26,10,2.87368,Escapers Victory (All 10 breached)
70,Line,swarm,27,10,2.42614,Escapers Victory (All 10 breached)
70,Line,swarm,28,10,2.49721,Escapers Victory (All 10 breached)
70,Line,swarm,29,10,1.27001,Escapers Victory (All 10 breached)
70,Line,swarm,30,10,1.88049,Escapers Victory (All 10 breached)
70,Line,swarm,31,10,0.954043,Escapers Victory (All 10 breached)
70,Line,swarm,32,10,3.31369,Escapers Victory (All 10 breached)
70,Line,swarm,33,10,1.96672,Escapers Victory (All 10 breached)
70,Line,swarm,34,10,0.823339,Escapers Victory (All 10 breached)
70,Line,swarm,35,10,1.0067,Escapers Victory (All 10 breached)
70,Line,swarm,36,10,2.87952,Escapers Victory (All 10 breached)
70,Line,swarm,37,10,2.68085,Escapers Victory (All 10 breached)
70,Line,swarm,38,10,2.57119,Escapers Victory (All 10 breached)
70,Line,swarm,39,10,3.08784,Escapers Victory (All 10 breached)
70,Line,swarm,40,10,3.04726,Escapers Victory (All 10 breached)
70,Line,swarm,41,10,1.68645,Escapers Victory (All 10 breached)
70,Line,swarm,42,10,2.61588,Escapers Victory (All 10 breached)
70,Line,swarm,43,10,0.899205,Escapers Victory (All 10 breached)
70,Line,swarm,44,10,2.83411,Escapers Victory (All 10 breached)
70,Line,swarm,45,10,2.45142,Escapers Victory (All 10 breached)
70,Line,swarm,46,10,2.79977,Escapers Victory (All 10 breached)
70,Line,swarm,47,10,2.57378,Escapers Victory (All 10 breached)
70,Line,swarm,48,10,2.54493,Escapers Victory (All 10 breached)
70,Line,swarm,49,10,0.794864,Escapers Victory (All 10 breached)
70,Line,stairs,50,10,2.92937,Escapers Victory (All 10 breached)
70,Line,stairs,51,10,2.97981,Escapers Victory (All 10 breached)
70,Line,stairs,52,10,3.01402,Escapers Victory (All 10 breached)
70,Line,stairs,53,10,2.95816,Escapers Victory (All 10 breached)
70,Line,stairs,54,10,2.79085,Escapers Victory (All 10 breached)
70,Line,stairs,55,10,2.99595,Escapers Victory (All 10 breached)
70,Line,stairs,56,10,2.81499,Escapers Victory (All 10 breached)
70,Line,stairs,57,10,2.85703,Escapers Victory (All 10 breached)
70,Line,stairs,58,10,3.13109,Escapers Victory (All 10 breached)
70,Line,stairs,59,10,3.10898,Escapers Victory (All 10 breached)
70,Line,stairs,60,10,2.91414,Escapers Victory (All 10 breached)
70,Line,stairs,61,10,2.83498,Escapers Victory (All 10 breached)
70,Line,stairs,62,10,2.98911,Escapers Victory (All 10 breached)
70,Line,stairs,63,10,2.88358,Escapers Victory (All 10 breached)
70,Line,stairs,64,10,2.99225,Escapers Victory (All 10 breached)
70,Line,stairs,65,10,2.862,Escapers Victory (All 10 breached)
70,Line,stairs,66,10,2.92646,Escapers Victory (All 10 breached)
70,Line,stairs,67,10,2.85761,Escapers Victory (All 10 breached)
70,Line,stairs,68,10,2.87731,Partial Breach (9 escaped, 1 captured)
70,Line,stairs,69,10,2.78009,Escapers Victory (All 10 breached)
70,Line,stairs,70,10,2.83346,Escapers Victory (All 10 breached)
70,Line,stairs,71,10,2.96473,Escapers Victory (All 10 breached)
70,Line,stairs,72,10,2.88152,Escapers Victory (All 10 breached)
70,Line,stairs,73,10,2.89915,Escapers Victory (All 10 breached)
70,Line,stairs,74,10,2.88479,Escapers Victory (All 10 breached)
70,Line,random,75,10,2.90678,Escapers Victory (All 10 breached)
70,Line,random,76,10,2.93205,Escapers Victory (All 10 breached)
70,Line,random,77,10,2.553,Escapers Victory (All 10 breached)
70,Line,random,78,10,2.49206,Escapers Victory (All 10 breached)
70,Line,random,79,10,2.27385,Escapers Victory (All 10 breached)
70,Line,random,80,10,2.59402,Escapers Victory (All 10 breached)
70,Line,random,81,10,3.25573,Escapers Victory (All 10 breached)
70,Line,random,82,10,3.2571,Escapers Victory (All 10 breached)
70,Line,random,83,10,3.10229,Escapers Victory (All 10 breached)
70,Line,random,84,10,3.03731,Escapers Victory (All 10 breached)
70,Line,random,85,10,2.73833,Escapers Victory (All 10 breached)
70,Line,random,86,10,2.78353,Escapers Victory (All 10 breached)
70,Line,random,87,10,2.69929,Escapers Victory (All 10 breached)
70,Line,random,88,10,2.72779,Escapers Victory (All 10 breached)
70,Line,random,89,10,2.95342,Escapers Victory (All 10 breached)
70,Line,random,90,10,3.00966,Escapers Victory (All 10 breached)
70,Line,random,91,10,3.17001,Escapers Victory (All 10 breached)
70,Line,random,92,10,3.164,Escapers Victory (All 10 breached)
70,Line,random,93,10,2.99245,Escapers Victory (All 10 breached)
70,Line,random,94,10,3.11779,Escapers Victory (All 10 breached)
70,Line,random,95,10,3.08628,Escapers Victory (All 10 breached)
70,Line,random,96,10,3.02812,Escapers Victory (All 10 breached)
70,Line,random,97,10,2.81177,Escapers Victory (All 10 breached)
70,Line,random,98,10,2.76915,Escapers Victory (All 10 breached)
70,Line,random,99,10,2.95988,Escapers Victory (All 10 breached)
70,Chess,wedge,0,10,2.95218,Escapers Victory (All 10 breached)
70,Chess,wedge,1,10,2.34475,Partial Breach (9 escaped, 1 captured)
70,Chess,wedge,2,10,3.05528,Escapers Victory (All 10 breached)
70,Chess,wedge,3,10,2.89143,Escapers Victory (All 10 breached)
70,Chess,wedge,4,10,2.71533,Escapers Victory (All 10 breached)
70,Chess,wedge,5,10,2.58674,Escapers Victory (All 10 breached)
70,Chess,wedge,6,10,2.98967,Escapers Victory (All 10 breached)
70,Chess,wedge,7,10,2.19144,Escapers Victory (All 10 breached)
70,Chess,wedge,8,10,2.1131,Escapers Victory (All 10 breached)
70,Chess,wedge,9,10,2.80028,Escapers Victory (All 10 breached)
70,Chess,wedge,10,10,2.33421,Escapers Victory (All 10 breached)
70,Chess,wedge,11,10,2.57293,Escapers Victory (All 10 breached)
70,Chess,wedge,12,10,2.21278,Escapers Victory (All 10 breached)
70,Chess,wedge,13,10,2.53376,Escapers Victory (All 10 breached)
70,Chess,wedge,14,10,3.11517,Escapers Victory (All 10 breached)
70,Chess,wedge,15,10,2.38912,Escapers Victory (All 10 breached)
70,Chess,wedge,16,10,3.01137,Escapers Victory (All 10 breached)
70,Chess,wedge,17,10,2.23884,Escapers Victory (All 10 breached)
70,Chess,wedge,18,10,2.72339,Escapers Victory (All 10 breached)
70,Chess,wedge,19,10,2.62114,Escapers Victory (All 10 breached)
70,Chess,wedge,20,10,2.27632,Escapers Victory (All 10 breached)
70,Chess,wedge,21,10,3.33864,Escapers Victory (All 10 breached)
70,Chess,wedge,22,10,1.94988,Escapers Victory (All 10 breached)
70,Chess,wedge,23,10,2.26145,Escapers Victory (All 10 breached)
70,Chess,wedge,24,10,2.12598,Escapers Victory (All 10 breached)
70,Chess,swarm,25,10,3.17348,Partial Breach (9 escaped, 1 captured)
70,Chess,swarm,26,10,2.84107,Escapers Victory (All 10 breached)
70,Chess,swarm,27,10,2.36095,Escapers Victory (All 10 breached)
70,Chess,swarm,28,10,2.52039,Escapers Victory (All 10 breached)
70,Chess,swarm,29,10,1.41526,Escapers Victory (All 10 breached)
70,Chess,swarm,30,10,1.80468,Escapers Victory (All 10 breached)
70,Chess,swarm,31,10,1.0375,Partial Breach (9 escaped, 1 captured)
70,Chess,swarm,32,10,3.1566,Escapers Victory (All 10 breached)
70,Chess,swarm,33,10,1.87622,Partial Breach (9 escaped, 1 captured)
70,Chess,swarm,34,10,0.797415,Escapers Victory (All 10 breached)
70,Chess,swarm,35,10,1.08297,Escapers Victory (All 10 breached)
70,Chess,swarm,36,10,2.96469,Escapers Victory (All 10 breached)
70,Chess,swarm,37,10,2.82615,Escapers Victory (All 10 breached)
70,Chess,swarm,38,10,2.75501,Escapers Victory (All 10 breached)
70,Chess,swarm,39,10,3.09831,Escapers Victory (All 10 breached)
70,Chess,swarm,40,10,3.06514,Escapers Victory (All 10 breached)
70,Chess,swarm,41,10,1.71467,Escapers Victory (All 10 breached)
70,Chess,swarm,42,10,2.55495,Escapers Victory (All 10 breached)
70,Chess,swarm,43,10,0.954605,Escapers Victory (All 10 breached)
70,Chess,swarm,44,10,3.06227,Escapers Victory (All 10 breached)
70,Chess,swarm,45,10,3.25015,Escapers Victory (All 10 breached)
70,Chess,swarm,46,10,2.84192,Escapers Victory (All 10 breached)
70,Chess,swarm,47,10,2.57197,Escapers Victory (All 10 breached)
70,Chess,swarm,48,10,2.53421,Escapers Victory (All 10 breached)
70,Chess,swarm,49,10,0.981724,Escapers Victory (All 10 breached)
70,Chess,stairs,50,10,2.93216,Escapers Victory (All 10 breached)
70,Chess,stairs,51,10,2.98501,Escapers Victory (All 10 breached)
70,Chess,stairs,52,10,3.04651,Escapers Victory (All 10 breached)
70,Chess,stairs,53,10,2.96902,Escapers Victory (All 10 breached)
70,Chess,stairs,54,10,3.00186,Escapers Victory (All 10 breached)
70,Chess,stairs,55,10,3.11675,Escapers Victory (All 10 breached)
70,Chess,stairs,56,10,2.95399,Escapers Victory (All 10 breached)
70,Chess,stairs,57,10,3.06007,Escapers Victory (All 10 breached)
70,Chess,stairs,58,10,3.03364,Escapers Victory (All 10 breached)
70,Chess,stairs,59,10,2.82002,Escapers Victory (All 10 breached)
70,Chess,stairs,60,10,2.9484,Escapers Victory (All 10 breached)
70,Chess,stairs,61,10,2.7917,Escapers Victory (All 10 breached)
70,Chess,stairs,62,10,2.8568,Escapers Victory (All 10 breached)
70,Chess,stairs,63,10,2.76945,Escapers Victory (All 10 breached)
70,Chess,stairs,64,10,2.88232,Escapers Victory (All 10 breached)
70,Chess,stairs,65,10,2.9628,Escapers Victory (All 10 breached)
