Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
45,Chess,stairs,67,10,1.64062,Partial Breach (6 escaped, 4 captured)
45,Chess,stairs,68,10,1.9061,Partial Breach (8 escaped, 2 captured)
45,Chess,stairs,69,10,1.57372,Partial Breach (6 escaped, 4 captured)
45,Chess,stairs,70,10,1.57807,Partial Breach (7 escaped, 3 captured)
45,Chess,stairs,71,10,1.92196,Partial Breach (8 escaped, 2 captured)
45,Chess,stairs,72,10,1.48339,Partial Breach (7 escaped, 3 captured)
45,Chess,stairs,73,10,1.60774,Partial Breach (6 escaped, 4 captured)
45,Chess,stairs,74,10,1.59953,Partial Breach (8 escaped, 2 captured)
45,Chess,random,75,10,1.27824,Partial Breach (5 escaped, 5 captured)
45,Chess,random,76,10,0.997244,Partial Breach (7 escaped, 3 captured)
45,Chess,random,77,10,1.7524,Partial Breach (6 escaped, 4 captured)
45,Chess,random,78,10,0.954779,Partial Breach (7 escaped, 3 captured)
45,Chess,random,79,10,1.58914,Partial Breach (7 escaped, 3 captured)
45,Chess,random,80,10,1.04769,Partial Breach (7 escaped, 3 captured)
45,Chess,random,81,10,1.94393,Partial Breach (9 escaped, 1 captured)
45,Chess,random,82,10,1.72216,Partial Breach (6 escaped, 4 captured)
45,Chess,random,83,10,1.72766,Partial Breach (6 escaped, 4 captured)
45,Chess,random,84,10,2.4161,Partial Breach (8 escaped, 2 captured)
45,Chess,random,85,10,1.22893,Partial Breach (5 escaped, 5 captured)
45,Chess,random,86,10,0.982778,Partial Breach (7 escaped, 3 captured)
45,Chess,random,87,10,1.21987,Partial Breach (5 escaped, 5 captured)
45,Chess,random,88,10,1.58721,Partial Breach (7 escaped, 3 captured)
45,Chess,random,89,10,1.98913,Partial Breach (8 escaped, 2 captured)
45,Chess,random,90,10,1.942,Partial Breach (8 escaped, 2 captured)
45,Chess,random,91,10,1.37867,Partial Breach (7 escaped, 3 captured)
45,Chess,random,92,10,1.60759,Partial Breach (7 escaped, 3 captured)
45,Chess,random,93,10,1.20779,Partial Breach (6 escaped, 4 captured)
45,Chess,random,94,10,1.56312,Partial Breach (7 escaped, 3 captured)
45,Chess,random,95,10,1.87299,Partial Breach (7 escaped, 3 captured)
45,Chess,random,96,10,2.27987,Escapers Victory (All 10 breached)
45,Chess,random,97,10,1.27728,Partial Breach (5 escaped, 5 captured)
45,Chess,random,98,10,0.874396,Partial Breach (7 escaped, 3 captured)
45,Chess,random,99,10,1.24618,Partial Breach (6 escaped, 4 captured)
45,Arc,wedge,0,10,2.53544,Escapers Victory (All 10 breached)
45,Arc,wedge,1,10,2.04374,Escapers Victory (All 10 breached)
45,Arc,wedge,2,10,2.55504,Escapers Victory (All 10 breached)
45,Arc,wedge,3,10,2.04148,Escapers Victory (All 10 breached)
45,Arc,wedge,4,10,1.80449,Partial Breach (9 escaped, 1 captured)
45,Arc,wedge,5,10,1.91678,Escapers Victory (All 10 breached)
45,Arc,wedge,6,10,2.38199,Escapers Victory (All 10 breached)
45,Arc,wedge,7,10,1.75335,Escapers Victory (All 10 breached)
45,Arc,wedge,8,10,1.84514,Escapers Victory (All 10 breached)
45,Arc,wedge,9,10,2.40752,Escapers Victory (All 10 breached)
45,Arc,wedge,10,10,1.8921,Escapers Victory (All 10 breached)
45,Arc,wedge,11,10,2.10658,Escapers Victory (All 10 breached)
45,Arc,wedge,12,10,1.62572,Escapers Victory (All 10 breached)
45,Arc,wedge,13,10,1.90456,Escapers Victory (All 10 breached)
45,Arc,wedge,14,10,2.5464,Escapers Victory (All 10 breached)
45,Arc,wedge,15,10,1.81455,Partial Breach (9 escaped, 1 captured)
