Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
9,Line,swarm,34,10,0.129015,Escapers Victory (All 10 breached)
9,Line,swarm,35,10,0.177466,Partial Breach (7 escaped, 3 captured)
9,Line,swarm,36,10,0.384724,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,37,10,0.371398,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,38,10,0.341116,Partial Breach (1 escaped, 9 captured)
9,Line,swarm,39,9,0.373598,Draw / Timeout (Remaining on field)
9,Line,swarm,40,9,0.35562,Draw / Timeout (Remaining on field)
9,Line,swarm,41,10,0.258931,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,42,10,0.31835,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,43,10,0.186812,Partial Breach (9 escaped, 1 captured)
9,Line,swarm,44,10,0.420721,Partial Breach (3 escaped, 7 captured)
9,Line,swarm,45,10,0.397378,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,46,10,0.402847,Partial Breach (4 escaped, 6 captured)
9,Line,swarm,47,10,0.329532,Partial Breach (3 escaped, 7 captured)
9,Line,swarm,48,10,0.354473,Partial Breach (2 escaped, 8 captured)
9,Line,swarm,49,10,0.168579,Escapers Victory (All 10 breached)
9,Line,stairs,50,10,0.306802,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,51,10,0.293301,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,52,10,0.367111,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,53,10,0.288975,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,54,10,0.287845,Partial Breach (3 escaped, 7 captured)
9,Line,stairs,55,10,0.267463,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,56,10,0.253685,Partial Breach (3 escaped, 7 captured)
9,Line,stairs,57,10,0.276775,Partial Breach (3 escaped, 7 captured)
9,Line,stairs,58,10,0.30757,Partial Breach (3 escaped, 7 captured)
9,Line,stairs,59,10,0.26742,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,60,10,0.249136,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,61,10,0.264134,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,62,10,0.346538,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,63,10,0.295742,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,64,10,0.268416,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,65,10,0.341096,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,66,10,0.290728,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,67,10,0.23362,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,68,10,0.303289,Partial Breach (3 escaped, 7 captured)
9,Line,stairs,69,10,0.287515,Partial Breach (6 escaped, 4 captured)
9,Line,stairs,70,10,0.270403,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,71,10,0.322028,Partial Breach (5 escaped, 5 captured)
9,Line,stairs,72,10,0.260719,Partial Breach (6 escaped, 4 captured)
9,Line,stairs,73,10,0.30015,Partial Breach (4 escaped, 6 captured)
9,Line,stairs,74,10,0.254485,Partial Breach (5 escaped, 5 captured)
9,Line,random,75,10,0.249729,Partial Breach (3 escaped, 7 captured)
9,Line,random,76,10,0.23325,Partial Breach (6 escaped, 4 captured)
9,Line,random,77,10,0.292006,Partial Breach (3 escaped, 7 captured)
9,Line,random,78,10,0.24231,Partial Breach (6 escaped, 4 captured)
9,Line,random,79,10,0.244597,Partial Breach (3 escaped, 7 captured)
9,Line,random,80,10,0.224799,Partial Breach (4 escaped, 6 captured)
9,Line,random,81,10,0.319471,Partial Breach (2 escaped, 8 captured)
9,Line,random,82,10,0.303824,Partial Breach (4 escaped, 6 captured)
9,Line,random,83,10,0.297215,Partial Breach (4 escaped, 6 captured)
9,Line,random,84,10,0.296711,Partial Breach (2 escaped, 8 captured)
9,Line,random,85,10,0.276151,Partial Breach (4 escaped, 6 captured)
9,Line,random,86,10,0.21894,Partial Breach (7 escaped, 3 captured)
9,Line,random,87,10,0.291855,Partial Breach (2 escaped, 8 captured)
9,Line,random,88,10,0.290261,Partial Breach (3 escaped, 7 captured)
9,Line,random,89,10,0.327739,Partial Breach (3 escaped, 7 captured)
9,Line,random,90,10,0.354796,Partial Breach (4 escaped, 6 captured)
9,Line,random,91,10,0.278728,Partial Breach (4 escaped, 6 captured)
9,Line,random,92,10,0.268557,Partial Breach (2 escaped, 8 captured)
9,Line,random,93,10,0.325772,Partial Breach (3 escaped, 7 captured)
9,Line,random,94,10,0.251896,Partial Breach (3 escaped, 7 captured)
9,Line,random,95,10,0.317089,Partial Breach (3 escaped, 7 captured)
9,Line,random,96,10,0.271804,Partial Breach (3 escaped, 7 captured)
9,Line,random,97,10,0.242661,Partial Breach (3 escaped, 7 captured)
9,Line,random,98,10,0.185741,Partial Breach (6 escaped, 4 captured)
9,Line,random,99,10,0.275471,Partial Breach (3 escaped, 7 captured)
9,Chess,wedge,0,10,0.390072,Partial Breach (3 escaped, 7 captured)
9,Chess,wedge,1,10,0.367652,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,2,10,0.475284,Partial Breach (4 escaped, 6 captured)
9,Chess,wedge,3,10,0.416426,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,4,10,0.380606,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,5,10,0.374071,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,6,10,0.386362,Partial Breach (3 escaped, 7 captured)
9,Chess,wedge,7,10,0.31556,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,8,10,0.363288,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,9,10,0.385227,Partial Breach (3 escaped, 7 captured)
9,Chess,wedge,10,10,0.348024,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,11,10,0.398799,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,12,10,0.348149,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,13,10,0.380061,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,14,10,0.476313,Partial Breach (4 escaped, 6 captured)
9,Chess,wedge,15,10,0.395038,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,16,10,0.493061,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,17,10,0.333323,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,18,10,0.398925,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,19,10,0.40926,Partial Breach (5 escaped, 5 captured)
9,Chess,wedge,20,10,0.34999,Partial Breach (6 escaped, 4 captured)
9,Chess,wedge,21,10,0.489753,Partial Breach (3 escaped, 7 captured)
9,Chess,wedge,22,10,0.302218,Partial Breach (7 escaped, 3 captured)
9,Chess,wedge,23,10,0.352247,Partial Breach (4 escaped, 6 captured)
9,Chess,wedge,24,10,0.357585,Partial Breach (5 escaped, 5 captured)
9,Chess,swarm,25,9,0.387174,Draw / Timeout (Remaining on field)
9,Chess,swarm,26,10,0.41942,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,27,10,0.390846,Partial Breach (4 escaped, 6 captured)
9,Chess,swarm,28,10,0.325702,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,29,10,0.226862,Partial Breach (6 escaped, 4 captured)
9,Chess,swarm,30,10,0.282844,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,31,10,0.218606,Partial Breach (9 escaped, 1 captured)
9,Chess,swarm,32,10,0.462327,Partial Breach (3 escaped, 7 captured)
9,Chess,swarm,33,10,0.29104,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,34,10,0.126305,Escapers Victory (All 10 breached)
9,Chess,swarm,35,10,0.184015,Partial Breach (7 escaped, 3 captured)
9,Chess,swarm,36,10,0.39481,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,37,10,0.396251,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,38,10,0.345858,Partial Breach (1 escaped, 9 captured)
9,Chess,swarm,39,9,0.388503,Draw / Timeout (Remaining on field)
9,Chess,swarm,40,10,0.424604,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,41,10,0.267484,Partial Breach (4 escaped, 6 captured)
9,Chess,swarm,42,10,0.379799,Partial Breach (3 escaped, 7 captured)
9,Chess,swarm,43,10,0.176688,Escapers Victory (All 10 breached)
9,Chess,swarm,44,10,0.425627,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,45,10,0.439522,Partial Breach (4 escaped, 6 captured)
9,Chess,swarm,46,9,0.361677,Draw / Timeout (Remaining on field)
9,Chess,swarm,47,10,0.375643,Partial Breach (2 escaped, 8 captured)
9,Chess,swarm,48,10,0.402692,Partial Breach (4 escaped, 6 captured)
9,Chess,swarm,49,10,0.163666,Partial Breach (9 escaped, 1 captured)
9,Chess,stairs,50,10,0.364001,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,51,10,0.342978,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,52,10,0.371519,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,53,10,0.319096,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,54,10,0.356706,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,55,10,0.314747,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,56,10,0.291874,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,57,10,0.340078,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,58,10,0.335519,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,59,10,0.346933,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,60,10,0.285227,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,61,10,0.28424,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,62,10,0.363544,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,63,10,0.327913,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,64,10,0.314175,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,65,10,0.337701,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,66,10,0.331644,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,67,10,0.328784,Partial Breach (7 escaped, 3 captured)
9,Chess,stairs,68,10,0.359397,Partial Breach (4 escaped, 6 captured)
9,Chess,stairs,69,10,0.360459,Partial Breach (6 escaped, 4 captured)
9,Chess,stairs,70,10,0.305091,Partial Breach (6 escaped, 4 captured)
9,Chess,stairs,71,10,0.384697,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,72,10,0.332784,Partial Breach (6 escaped, 4 captured)
9,Chess,stairs,73,10,0.305321,Partial Breach (5 escaped, 5 captured)
9,Chess,stairs,74,10,0.267749,Partial Breach (4 escaped, 6 captured)
9,Chess,random,75,10,0.302571,Partial Breach (5 escaped, 5 captured)
9,Chess,random,76,10,0.218869,Partial Breach (5 escaped, 5 captured)
9,Chess,random,77,10,0.308187,Partial Breach (4 escaped, 6 captured)
9,Chess,random,78,10,0.237442,Partial Breach (4 escaped, 6 captured)
9,Chess,random,79,10,0.217517,Partial Breach (2 escaped, 8 captured)
9,Chess,random,80,10,0.265219,Partial Breach (4 escaped, 6 captured)
9,Chess,random,81,10,0.299877,Partial Breach (2 escaped, 8 captured)
9,Chess,random,82,10,0.353905,Partial Breach (3 escaped, 7 captured)
9,Chess,random,83,10,0.280139,Partial Breach (3 escaped, 7 captured)
9,Chess,random,84,10,0.379479,Partial Breach (2 escaped, 8 captured)
9,Chess,random,85,10,0.240063,Partial Breach (4 escaped, 6 captured)
9,Chess,random,86,10,0.248836,Partial Breach (6 escaped, 4 captured)
9,Chess,random,87,10,0.319783,Partial Breach (4 escaped, 6 captured)
9,Chess,random,88,10,0.274134,Partial Breach (4 escaped, 6 captured)
9,Chess,random,89,10,0.380033,Partial Breach (4 escaped, 6 captured)
9,Chess,random,90,10,0.337098,Partial Breach (4 escaped, 6 captured)
9,Chess,random,91,10,0.320107,Partial Breach (5 escaped, 5 captured)
9,Chess,random,92,10,0.277576,Partial Breach (3 escaped, 7 captured)
9,Chess,random,93,10,0.322646,Partial Breach (3 escaped, 7 captured)
9,Chess,random,94,10,0.325045,Partial Breach (4 escaped, 6 captured)
9,Chess,random,95,10,0.380365,Partial Breach (4 escaped, 6 captured)
9,Chess,random,96,10,0.308297,Partial Breach (2 escaped, 8 captured)
9,Chess,random,97,10,0.256666,Partial Breach (4 escaped, 6 captured)
9,Chess,random,98,10,0.187538,Partial Breach (7 escaped, 3 captured)
9,Chess,random,99,10,0.278602,Partial Breach (3 escaped, 7 captured)
9,Arc,wedge,0,10,0.450283,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,1,10,0.374303,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,2,10,0.447497,Partial Breach (4 escaped, 6 captured)
9,Arc,wedge,3,10,0.401801,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,4,10,0.385992,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,5,10,0.391199,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,6,10,0.464851,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,7,10,0.313833,Partial Breach (4 escaped, 6 captured)
9,Arc,wedge,8,10,0.329943,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,9,10,0.440934,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,10,10,0.371336,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,11,10,0.402831,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,12,10,0.274753,Partial Breach (4 escaped, 6 captured)
9,Arc,wedge,13,10,0.398117,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,14,10,0.482695,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,15,10,0.361945,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,16,10,0.45453,Partial Breach (4 escaped, 6 captured)
9,Arc,wedge,17,10,0.327629,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,18,10,0.394405,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,19,10,0.430943,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,20,10,0.28684,Partial Breach (5 escaped, 5 captured)
9,Arc,wedge,21,10,0.472847,Partial Breach (4 escaped, 6 captured)
9,Arc,wedge,22,10,0.297938,Partial Breach (7 escaped, 3 captured)
9,Arc,wedge,23,10,0.360625,Partial Breach (6 escaped, 4 captured)
9,Arc,wedge,24,10,0.327488,Partial Breach (6 escaped, 4 captured)
9,Arc,swarm,25,10,0.512501,Partial Breach (4 escaped, 6 captured)
9,Arc,swarm,26,10,0.414368,Partial Breach (3 escaped, 7 captured)
9,Arc,swarm,27,10,0.359694,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,28,10,0.381493,Partial Breach (4 escaped, 6 captured)
9,Arc,swarm,29,10,0.165603,Partial Breach (4 escaped, 6 captured)
9,Arc,swarm,30,10,0.261809,Partial Breach (3 escaped, 7 captured)
9,Arc,swarm,31,10,0.172298,Partial Breach (6 escaped, 4 captured)
9,Arc,swarm,32,10,0.425919,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,33,10,0.298519,Partial Breach (5 escaped, 5 captured)
9,Arc,swarm,34,10,0.129391,Partial Breach (8 escaped, 2 captured)
9,Arc,swarm,35,10,0.184294,Partial Breach (8 escaped, 2 captured)
9,Arc,swarm,36,10,0.401018,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,37,10,0.417561,Partial Breach (3 escaped, 7 captured)
9,Arc,swarm,38,10,0.361964,Partial Breach (1 escaped, 9 captured)
9,Arc,swarm,39,10,0.480781,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,40,10,0.448352,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,41,10,0.272283,Partial Breach (5 escaped, 5 captured)
9,Arc,swarm,42,10,0.36585,Partial Breach (5 escaped, 5 captured)
9,Arc,swarm,43,10,0.175372,Partial Breach (7 escaped, 3 captured)
9,Arc,swarm,44,9,0.449326,Draw / Timeout (Remaining on field)
9,Arc,swarm,45,10,0.35479,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,46,10,0.430166,Partial Breach (4 escaped, 6 captured)
9,Arc,swarm,47,10,0.446118,Partial Breach (4 escaped, 6 captured)
9,Arc,swarm,48,10,0.351006,Partial Breach (2 escaped, 8 captured)
9,Arc,swarm,49,10,0.142693,Partial Breach (7 escaped, 3 captured)
9,Arc,stairs,50,10,0.361751,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,51,10,0.339626,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,52,10,0.348272,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,53,10,0.332211,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,54,10,0.324618,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,55,10,0.312939,Partial Breach (6 escaped, 4 captured)
9,Arc,stairs,56,10,0.299442,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,57,10,0.335865,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,58,10,0.323807,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,59,10,0.342175,Partial Breach (6 escaped, 4 captured)
9,Arc,stairs,60,10,0.292097,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,61,10,0.263559,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,62,10,0.302505,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,63,10,0.282263,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,64,10,0.339323,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,65,10,0.32742,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,66,10,0.298836,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,67,10,0.272973,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,68,10,0.32897,Partial Breach (4 escaped, 6 captured)
9,Arc,stairs,69,10,0.32521,Partial Breach (6 escaped, 4 captured)
9,Arc,stairs,70,10,0.316994,Partial Breach (6 escaped, 4 captured)
9,Arc,stairs,71,10,0.349703,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,72,10,0.320315,Partial Breach (6 escaped, 4 captured)
9,Arc,stairs,73,10,0.299697,Partial Breach (5 escaped, 5 captured)
9,Arc,stairs,74,10,0.272152,Partial Breach (5 escaped, 5 captured)
9,Arc,random,75,10,0.213775,Partial Breach (2 escaped, 8 captured)
9,Arc,random,76,10,0.163158,Partial Breach (4 escaped, 6 captured)
9,Arc,random,77,10,0.238354,Partial Breach (2 escaped, 8 captured)
9,Arc,random,78,10,0.197147,Partial Breach (4 escaped, 6 captured)
9,Arc,random,79,10,0.212537,Partial Breach (2 escaped, 8 captured)
9,Arc,random,80,10,0.20805,Partial Breach (5 escaped, 5 captured)
9,Arc,random,81,10,0.314659,Partial Breach (3 escaped, 7 captured)
9,Arc,random,82,10,0.329216,Partial Breach (2 escaped, 8 captured)
9,Arc,random,83,10,0.296668,Partial Breach (3 escaped, 7 captured)
9,Arc,random,84,10,0.304607,Partial Breach (1 escaped, 9 captured)
9,Arc,random,85,10,0.246166,Partial Breach (4 escaped, 6 captured)
9,Arc,random,86,10,0.214184,Partial Breach (5 escaped, 5 captured)
9,Arc,random,87,10,0.336998,Partial Breach (4 escaped, 6 captured)
9,Arc,random,88,10,0.24878,Partial Breach (3 escaped, 7 captured)
9,Arc,random,89,10,0.348445,Partial Breach (4 escaped, 6 captured)
9,Arc,random,90,10,0.324444,Partial Breach (4 escaped, 6 captured)
9,Arc,random,91,10,0.26304,Partial Breach (3 escaped, 7 captured)
9,Arc,random,92,10,0.268599,Partial Breach (3 escaped, 7 captured)
9,Arc,random,93,10,0.276403,Partial Breach (2 escaped, 8 captured)
9,Arc,random,94,10,0.251802,Partial Breach (3 escaped, 7 captured)
9,Arc,random,95,10,0.311396,Partial Breach (3 escaped, 7 captured)
9,Arc,random,96,10,0.290619,Partial Breach (2 escaped, 8 captured)
9,Arc,random,97,10,0.225281,Partial Breach (3 escaped, 7 captured)
9,Arc,random,98,10,0.1736,Partial Breach (6 escaped, 4 captured)
9,Arc,random,99,10,0.256862,Partial Breach (3 escaped, 7 captured)
