Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
12,Line,wedge,0,10,0.622423,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,1,10,0.471785,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,2,10,0.60997,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,3,10,0.513119,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,4,10,0.484249,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,5,10,0.468657,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,6,10,0.592974,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,7,10,0.395953,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,8,10,0.450409,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,9,10,0.568084,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,10,10,0.398119,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,11,10,0.485023,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,12,10,0.388566,Partial Breach (7 escaped, 3 captured)
12,Line,wedge,13,10,0.468867,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,14,10,0.544336,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,15,10,0.462039,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,16,10,0.564962,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,17,10,0.436371,Partial Breach (9 escaped, 1 captured)
12,Line,wedge,18,10,0.477789,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,19,10,0.479776,Partial Breach (6 escaped, 4 captured)
12,Line,wedge,20,10,0.411011,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,21,10,0.592392,Partial Breach (5 escaped, 5 captured)
12,Line,wedge,22,10,0.346115,Partial Breach (9 escaped, 1 captured)
12,Line,wedge,23,10,0.437969,Partial Breach (8 escaped, 2 captured)
12,Line,wedge,24,10,0.438098,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,25,10,0.610276,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,26,10,0.53481,Partial Breach (3 escaped, 7 captured)
12,Line,swarm,27,10,0.495045,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,28,10,0.519324,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,29,10,0.28343,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,30,10,0.34937,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,31,10,0.228842,Escapers Victory (All 10 breached)
12,Line,swarm,32,10,0.607744,Partial Breach (2 escaped, 8 captured)
12,Line,swarm,33,10,0.360407,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,34,10,0.140147,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,35,10,0.233442,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,36,10,0.542556,Partial Breach (4 escaped, 6 captured)
12,Line,swarm,37,10,0.588763,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,38,10,0.587602,Partial Breach (5 escaped, 5 captured)
12,Line,swarm,39,10,0.632472,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,40,10,0.640561,Partial Breach (8 escaped, 2 captured)
12,Line,swarm,41,10,0.354845,Partial Breach (7 escaped, 3 captured)
12,Line,swarm,42,10,0.505549,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,43,10,0.184649,Partial Breach (9 escaped, 1 captured)
12,Line,swarm,44,10,0.636811,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,45,10,0.54236,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,46,10,0.560308,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,47,10,0.552855,Partial Breach (6 escaped, 4 captured)
12,Line,swarm,48,10,0.47102,Partial Breach (3 escaped, 7 captured)
12,Line,swarm,49,10,0.196965,Partial Breach (9 escaped, 1 captured)
12,Line,stairs,50,10,0.403779,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,51,10,0.447298,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,52,10,0.439847,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,53,10,0.452283,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,54,10,0.470027,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,55,10,0.394276,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,56,10,0.427018,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,57,10,0.362762,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,58,10,0.430722,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,59,10,0.345119,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,60,10,0.396048,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,61,10,0.401188,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,62,10,0.457882,Partial Breach (9 escaped, 1 captured)
12,Line,stairs,63,10,0.397683,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,64,10,0.410523,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,65,10,0.394208,Partial Breach (5 escaped, 5 captured)
12,Line,stairs,66,10,0.462543,Partial Breach (9 escaped, 1 captured)
12,Line,stairs,67,10,0.369512,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,68,10,0.473083,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,69,10,0.363875,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,70,10,0.383593,Partial Breach (6 escaped, 4 captured)
12,Line,stairs,71,10,0.393989,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,72,10,0.403743,Partial Breach (8 escaped, 2 captured)
12,Line,stairs,73,10,0.355496,Partial Breach (7 escaped, 3 captured)
12,Line,stairs,74,10,0.369012,Partial Breach (8 escaped, 2 captured)
12,Line,random,75,10,0.411938,Partial Breach (9 escaped, 1 captured)
12,Line,random,76,10,0.319855,Partial Breach (8 escaped, 2 captured)
12,Line,random,77,10,0.455892,Partial Breach (7 escaped, 3 captured)
12,Line,random,78,10,0.343971,Partial Breach (8 escaped, 2 captured)
12,Line,random,79,10,0.35901,Partial Breach (7 escaped, 3 captured)
12,Line,random,80,10,0.366798,Partial Breach (9 escaped, 1 captured)
12,Line,random,81,10,0.497532,Partial Breach (6 escaped, 4 captured)
12,Line,random,82,10,0.403203,Partial Breach (5 escaped, 5 captured)
12,Line,random,83,10,0.470878,Partial Breach (8 escaped, 2 captured)
12,Line,random,84,10,0.530895,Partial Breach (5 escaped, 5 captured)
12,Line,random,85,10,0.427428,Partial Breach (7 escaped, 3 captured)
12,Line,random,86,10,0.319288,Partial Breach (8 escaped, 2 captured)
12,Line,random,87,10,0.429744,Partial Breach (7 escaped, 3 captured)
12,Line,random,88,10,0.37521,Partial Breach (5 escaped, 5 captured)
12,Line,random,89,10,0.43962,Partial Breach (5 escaped, 5 captured)
12,Line,random,90,10,0.387844,Partial Breach (5 escaped, 5 captured)
12,Line,random,91,10,0.449361,Partial Breach (7 escaped, 3 captured)
12,Line,random,92,10,0.442943,Partial Breach (6 escaped, 4 captured)
12,Line,random,93,10,0.441375,Partial Breach (4 escaped, 6 captured)
12,Line,random,94,10,0.40955,Partial Breach (7 escaped, 3 captured)
12,Line,random,95,10,0.448742,Partial Breach (6 escaped, 4 captured)
12,Line,random,96,10,0.453275,Partial Breach (6 escaped, 4 captured)
12,Line,random,97,10,0.400879,Partial Breach (7 escaped, 3 captured)
12,Line,random,98,10,0.336312,Partial Breach (9 escaped, 1 captured)
12,Line,random,99,10,0.415667,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,0,10,0.584039,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,1,10,0.494923,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,2,10,0.580648,Partial Breach (5 escaped, 5 captured)
12,Chess,wedge,3,10,0.533223,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,4,10,0.531262,Partial Breach (6 escaped, 4 captured)
12,Chess,wedge,5,10,0.487356,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,6,10,0.606399,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,7,10,0.389568,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,8,10,0.409223,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,9,10,0.557389,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,10,10,0.465361,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,11,10,0.499301,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,12,10,0.374629,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,13,10,0.468822,Partial Breach (7 escaped, 3 captured)
12,Chess,wedge,14,10,0.554448,Partial Breach (5 escaped, 5 captured)
12,Chess,wedge,15,10,0.48661,Partial Breach (8 escaped, 2 captured)
12,Chess,wedge,16,10,0.546637,Partial Breach (5 escaped, 5 captured)
12,Chess,wedge,17,10,0.439827,Escapers Victory (All 10 breached)
12,Chess,wedge,18,10,0.451083,Partial Breach (6 escaped, 4 captured)
