Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
32,Line,wedge,0,10,0.532127,Pursuers Victory (All intercepted)
32,Line,wedge,1,10,0.558015,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,2,10,0.638369,Partial Breach (1 escaped, 9 captured)
32,Line,wedge,3,10,0.530856,Pursuers Victory (All intercepted)
32,Line,wedge,4,10,0.520087,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,5,10,0.446406,Pursuers Victory (All intercepted)
32,Line,wedge,6,10,0.56609,Pursuers Victory (All intercepted)
32,Line,wedge,7,10,0.446285,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,8,10,0.408578,Pursuers Victory (All intercepted)
32,Line,wedge,9,10,0.539515,Pursuers Victory (All intercepted)
32,Line,wedge,10,10,0.536904,Partial Breach (3 escaped, 7 captured)
32,Line,wedge,11,10,0.574571,Partial Breach (1 escaped, 9 captured)
32,Line,wedge,12,10,0.455813,Partial Breach (3 escaped, 7 captured)
32,Line,wedge,13,10,0.50651,Pursuers Victory (All intercepted)
32,Line,wedge,14,10,0.652087,Partial Breach (1 escaped, 9 captured)
32,Line,wedge,15,10,0.529903,Partial Breach (3 escaped, 7 captured)
32,Line,wedge,16,10,0.636672,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,17,10,0.495439,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,18,10,0.516161,Partial Breach (1 escaped, 9 captured)
32,Line,wedge,19,10,0.521289,Partial Breach (2 escaped, 8 captured)
32,Line,wedge,20,10,0.38261,Pursuers Victory (All intercepted)
32,Line,wedge,21,10,0.560728,Pursuers Victory (All intercepted)
32,Line,wedge,22,10,0.310197,Partial Breach (1 escaped, 9 captured)
32,Line,wedge,23,10,0.500937,Partial Breach (3 escaped, 7 captured)
32,Line,wedge,24,10,0.446665,Partial Breach (1 escaped, 9 captured)
32,Line,swarm,25,10,0.492425,Pursuers Victory (All intercepted)
32,Line,swarm,26,10,0.543136,Pursuers Victory (All intercepted)
32,Line,swarm,27,10,0.434714,Pursuers Victory (All intercepted)
32,Line,swarm,28,10,0.413239,Pursuers Victory (All intercepted)
32,Line,swarm,29,10,0.287737,Partial Breach (3 escaped, 7 captured)
32,Line,swarm,30,10,0.327437,Pursuers Victory (All intercepted)
32,Line,swarm,31,10,0.26907,Partial Breach (4 escaped, 6 captured)
32,Line,swarm,32,10,0.604593,Pursuers Victory (All intercepted)
32,Line,swarm,33,10,0.33363,Pursuers Victory (All intercepted)
32,Line,swarm,34,10,0.206056,Partial Breach (9 escaped, 1 captured)
32,Line,swarm,35,10,0.259337,Partial Breach (2 escaped, 8 captured)
32,Line,swarm,36,10,0.500869,Pursuers Victory (All intercepted)
32,Line,swarm,37,10,0.4691,Pursuers Victory (All intercepted)
32,Line,swarm,38,10,0.424293,Pursuers Victory (All intercepted)
32,Line,swarm,39,10,0.484498,Pursuers Victory (All intercepted)
32,Line,swarm,40,10,0.52116,Pursuers Victory (All intercepted)
32,Line,swarm,41,10,0.39299,Pursuers Victory (All intercepted)
32,Line,swarm,42,10,0.502635,Pursuers Victory (All intercepted)
32,Line,swarm,43,10,0.255208,Partial Breach (7 escaped, 3 captured)
32,Line,swarm,44,10,0.550668,Pursuers Victory (All intercepted)
32,Line,swarm,45,10,0.515053,Pursuers Victory (All intercepted)
32,Line,swarm,46,10,0.46608,Pursuers Victory (All intercepted)
32,Line,swarm,47,10,0.505403,Pursuers Victory (All intercepted)
32,Line,swarm,48,10,0.436965,Pursuers Victory (All intercepted)
32,Line,swarm,49,10,0.2199,Partial Breach (8 escaped, 2 captured)
32,Line,stairs,50,10,0.390857,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,51,10,0.361957,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,52,10,0.402664,Pursuers Victory (All intercepted)
32,Line,stairs,53,10,0.367377,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,54,10,0.385826,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,55,10,0.376817,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,56,10,0.397949,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,57,10,0.362277,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,58,10,0.3781,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,59,10,0.366237,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,60,10,0.36626,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,61,10,0.367992,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,62,10,0.396789,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,63,10,0.333712,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,64,10,0.421026,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,65,10,0.416756,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,66,10,0.381157,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,67,10,0.318868,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,68,10,0.411167,Pursuers Victory (All intercepted)
32,Line,stairs,69,10,0.398175,Partial Breach (3 escaped, 7 captured)
32,Line,stairs,70,10,0.370807,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,71,10,0.426186,Partial Breach (1 escaped, 9 captured)
32,Line,stairs,72,10,0.799361,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,73,10,0.332383,Partial Breach (2 escaped, 8 captured)
32,Line,stairs,74,10,0.356855,Partial Breach (2 escaped, 8 captured)
32,Line,random,75,10,0.369096,Partial Breach (1 escaped, 9 captured)
32,Line,random,76,10,0.297101,Partial Breach (3 escaped, 7 captured)
32,Line,random,77,10,0.385573,Partial Breach (3 escaped, 7 captured)
32,Line,random,78,10,0.31467,Partial Breach (3 escaped, 7 captured)
32,Line,random,79,10,0.28637,Partial Breach (1 escaped, 9 captured)
32,Line,random,80,10,0.326117,Partial Breach (3 escaped, 7 captured)
32,Line,random,81,10,0.452951,Pursuers Victory (All intercepted)
32,Line,random,82,10,0.427717,Partial Breach (1 escaped, 9 captured)
32,Line,random,83,10,0.439202,Partial Breach (1 escaped, 9 captured)
32,Line,random,84,10,0.435023,Partial Breach (1 escaped, 9 captured)
32,Line,random,85,10,0.359333,Partial Breach (4 escaped, 6 captured)
32,Line,random,86,10,0.312824,Partial Breach (6 escaped, 4 captured)
32,Line,random,87,10,0.359899,Partial Breach (1 escaped, 9 captured)
32,Line,random,88,10,0.388309,Partial Breach (2 escaped, 8 captured)
32,Line,random,89,10,0.383179,Pursuers Victory (All intercepted)
32,Line,random,90,10,0.413202,Partial Breach (2 escaped, 8 captured)
32,Line,random,91,10,0.366213,Partial Breach (1 escaped, 9 captured)
32,Line,random,92,10,0.387187,Partial Breach (1 escaped, 9 captured)
32,Line,random,93,10,0.374038,Pursuers Victory (All intercepted)
32,Line,random,94,10,0.361975,Partial Breach (1 escaped, 9 captured)
32,Line,random,95,10,0.369392,Pursuers Victory (All intercepted)
32,Line,random,96,10,0.406768,Partial Breach (1 escaped, 9 captured)
32,Line,random,97,10,0.330674,Partial Breach (2 escaped, 8 captured)
32,Line,random,98,10,0.312342,Partial Breach (6 escaped, 4 captured)
32,Line,random,99,10,0.368348,Partial Breach (2 escaped, 8 captured)
32,Chess,wedge,0,10,0.557334,Pursuers Victory (All intercepted)
32,Chess,wedge,1,10,0.488723,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,2,10,0.618225,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,3,10,0.52516,Pursuers Victory (All intercepted)
32,Chess,wedge,4,10,0.573841,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,5,10,0.441466,Pursuers Victory (All intercepted)
32,Chess,wedge,6,10,0.49961,Pursuers Victory (All intercepted)
32,Chess,wedge,7,10,0.463654,Partial Breach (4 escaped, 6 captured)
32,Chess,wedge,8,10,0.432396,Pursuers Victory (All intercepted)
32,Chess,wedge,9,10,0.5489,Pursuers Victory (All intercepted)
32,Chess,wedge,10,10,0.427647,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,11,10,0.487189,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,12,10,0.485689,Partial Breach (4 escaped, 6 captured)
32,Chess,wedge,13,10,0.4972,Partial Breach (2 escaped, 8 captured)
32,Chess,wedge,14,10,0.681112,Partial Breach (2 escaped, 8 captured)
32,Chess,wedge,15,10,0.522429,Partial Breach (4 escaped, 6 captured)
32,Chess,wedge,16,10,0.722119,Partial Breach (2 escaped, 8 captured)
32,Chess,wedge,17,10,0.552429,Partial Breach (2 escaped, 8 captured)
32,Chess,wedge,18,10,0.542316,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,19,10,0.515042,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,20,10,0.501197,Partial Breach (4 escaped, 6 captured)
32,Chess,wedge,21,10,0.594331,Pursuers Victory (All intercepted)
32,Chess,wedge,22,10,0.351483,Partial Breach (1 escaped, 9 captured)
32,Chess,wedge,23,10,0.439027,Pursuers Victory (All intercepted)
32,Chess,wedge,24,10,0.45394,Pursuers Victory (All intercepted)
32,Chess,swarm,25,10,0.49092,Pursuers Victory (All intercepted)
32,Chess,swarm,26,10,0.497157,Pursuers Victory (All intercepted)
32,Chess,swarm,27,10,0.454832,Pursuers Victory (All intercepted)
32,Chess,swarm,28,10,0.432869,Pursuers Victory (All intercepted)
32,Chess,swarm,29,10,0.306948,Partial Breach (3 escaped, 7 captured)
32,Chess,swarm,30,10,0.322424,Pursuers Victory (All intercepted)
32,Chess,swarm,31,10,0.26834,Partial Breach (3 escaped, 7 captured)
32,Chess,swarm,32,10,0.536504,Pursuers Victory (All intercepted)
32,Chess,swarm,33,10,0.344652,Pursuers Victory (All intercepted)
32,Chess,swarm,34,10,0.183312,Partial Breach (7 escaped, 3 captured)
32,Chess,swarm,35,10,0.299896,Partial Breach (5 escaped, 5 captured)
32,Chess,swarm,36,10,0.456544,Pursuers Victory (All intercepted)
32,Chess,swarm,37,10,0.442622,Pursuers Victory (All intercepted)
32,Chess,swarm,38,10,0.444692,Pursuers Victory (All intercepted)
32,Chess,swarm,39,10,0.486154,Pursuers Victory (All intercepted)
32,Chess,swarm,40,10,0.547627,Pursuers Victory (All intercepted)
32,Chess,swarm,41,10,0.367394,Pursuers Victory (All intercepted)
32,Chess,swarm,42,10,0.436733,Pursuers Victory (All intercepted)
32,Chess,swarm,43,10,0.232418,Partial Breach (5 escaped, 5 captured)
32,Chess,swarm,44,10,0.499072,Pursuers Victory (All intercepted)
32,Chess,swarm,45,10,0.545205,Pursuers Victory (All intercepted)
32,Chess,swarm,46,10,0.800146,Pursuers Victory (All intercepted)
32,Chess,swarm,47,10,0.492933,Pursuers Victory (All intercepted)
32,Chess,swarm,48,10,0.383877,Pursuers Victory (All intercepted)
32,Chess,swarm,49,10,0.246537,Partial Breach (7 escaped, 3 captured)
32,Chess,stairs,50,10,0.412644,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,51,10,0.431419,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,52,10,0.384561,Pursuers Victory (All intercepted)
32,Chess,stairs,53,10,0.426529,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,54,10,0.428432,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,55,10,0.422229,Partial Breach (3 escaped, 7 captured)
32,Chess,stairs,56,10,0.387998,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,57,10,0.388202,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,58,10,0.373026,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,59,10,0.423888,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,60,10,0.403363,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,61,10,0.374538,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,62,10,0.372968,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,63,10,0.33343,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,64,10,0.402216,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,65,10,0.379586,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,66,10,0.386931,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,67,10,0.367781,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,68,10,0.481214,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,69,10,0.400423,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,70,10,0.369552,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,71,10,0.436651,Partial Breach (1 escaped, 9 captured)
32,Chess,stairs,72,10,0.392118,Partial Breach (2 escaped, 8 captured)
32,Chess,stairs,73,10,0.383519,Partial Breach (3 escaped, 7 captured)
32,Chess,stairs,74,10,0.346413,Partial Breach (2 escaped, 8 captured)
32,Chess,random,75,10,0.359309,Partial Breach (2 escaped, 8 captured)
32,Chess,random,76,10,0.277987,Partial Breach (3 escaped, 7 captured)
32,Chess,random,77,10,0.386439,Partial Breach (2 escaped, 8 captured)
32,Chess,random,78,10,0.339992,Partial Breach (4 escaped, 6 captured)
32,Chess,random,79,10,0.342921,Partial Breach (1 escaped, 9 captured)
32,Chess,random,80,10,0.334635,Partial Breach (2 escaped, 8 captured)
32,Chess,random,81,10,0.41411,Partial Breach (1 escaped, 9 captured)
32,Chess,random,82,10,0.419261,Partial Breach (2 escaped, 8 captured)
32,Chess,random,83,10,0.427677,Partial Breach (1 escaped, 9 captured)
32,Chess,random,84,10,0.420588,Partial Breach (1 escaped, 9 captured)
32,Chess,random,85,10,0.363542,Partial Breach (4 escaped, 6 captured)
32,Chess,random,86,10,0.372867,Partial Breach (6 escaped, 4 captured)
32,Chess,random,87,10,0.33767,Partial Breach (1 escaped, 9 captured)
32,Chess,random,88,10,0.385466,Partial Breach (2 escaped, 8 captured)
32,Chess,random,89,10,0.406687,Partial Breach (1 escaped, 9 captured)
32,Chess,random,90,10,0.439462,Partial Breach (1 escaped, 9 captured)
32,Chess,random,91,10,0.383016,Partial Breach (1 escaped, 9 captured)
32,Chess,random,92,10,0.377521,Pursuers Victory (All intercepted)
32,Chess,random,93,10,0.399982,Pursuers Victory (All intercepted)
32,Chess,random,94,10,0.400115,Partial Breach (2 escaped, 8 captured)
32,Chess,random,95,10,0.440924,Partial Breach (1 escaped, 9 captured)
32,Chess,random,96,10,0.371058,Partial Breach (1 escaped, 9 captured)
32,Chess,random,97,10,0.392784,Partial Breach (2 escaped, 8 captured)
32,Chess,random,98,10,0.282389,Partial Breach (6 escaped, 4 captured)
32,Chess,random,99,10,0.386369,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,0,10,0.644484,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,1,10,0.530539,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,2,10,0.679947,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,3,10,0.628502,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,4,10,0.588326,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,5,10,0.526918,Partial Breach (4 escaped, 6 captured)
32,Arc,wedge,6,10,0.681837,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,7,10,0.419089,Partial Breach (1 escaped, 9 captured)
32,Arc,wedge,8,10,0.486027,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,9,10,0.597495,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,10,10,0.486925,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,11,10,0.582306,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,12,10,0.479639,Partial Breach (4 escaped, 6 captured)
32,Arc,wedge,13,10,0.539943,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,14,10,0.668489,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,15,10,0.534185,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,16,10,0.60354,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,17,10,0.483098,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,18,10,0.595567,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,19,10,0.960669,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,20,10,0.439006,Partial Breach (3 escaped, 7 captured)
32,Arc,wedge,21,10,0.754267,Partial Breach (2 escaped, 8 captured)
32,Arc,wedge,22,10,0.389501,Partial Breach (2 escaped, 8 captured)
