Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
30,Line,wedge,0,10,0.648115,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,1,10,0.547915,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,2,10,0.677573,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,3,10,0.509074,Pursuers Victory (All intercepted)
30,Line,wedge,4,10,0.944244,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,5,10,0.45733,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,6,10,0.672634,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,7,10,0.443123,Partial Breach (4 escaped, 6 captured)
30,Line,wedge,8,10,0.486811,Partial Breach (4 escaped, 6 captured)
30,Line,wedge,9,10,0.556615,Pursuers Victory (All intercepted)
30,Line,wedge,10,10,0.503468,Partial Breach (3 escaped, 7 captured)
30,Line,wedge,11,10,0.534891,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,12,10,0.443917,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,13,10,0.523258,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,14,10,0.671628,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,15,10,0.502028,Partial Breach (4 escaped, 6 captured)
30,Line,wedge,16,10,0.641134,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,17,10,0.46706,Partial Breach (3 escaped, 7 captured)
30,Line,wedge,18,10,0.465551,Partial Breach (1 escaped, 9 captured)
30,Line,wedge,19,10,0.612527,Partial Breach (4 escaped, 6 captured)
30,Line,wedge,20,10,0.428108,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,21,10,0.649174,Pursuers Victory (All intercepted)
30,Line,wedge,22,10,0.365415,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,23,10,0.463242,Partial Breach (2 escaped, 8 captured)
30,Line,wedge,24,10,0.51205,Partial Breach (3 escaped, 7 captured)
30,Line,swarm,25,10,0.523196,Pursuers Victory (All intercepted)
30,Line,swarm,26,10,0.514465,Pursuers Victory (All intercepted)
30,Line,swarm,27,10,0.396256,Pursuers Victory (All intercepted)
30,Line,swarm,28,10,0.435606,Pursuers Victory (All intercepted)
30,Line,swarm,29,10,0.32101,Partial Breach (3 escaped, 7 captured)
30,Line,swarm,30,10,0.380661,Pursuers Victory (All intercepted)
30,Line,swarm,31,10,0.263878,Partial Breach (3 escaped, 7 captured)
30,Line,swarm,32,10,0.553015,Pursuers Victory (All intercepted)
30,Line,swarm,33,10,0.371632,Pursuers Victory (All intercepted)
30,Line,swarm,34,10,0.221495,Partial Breach (8 escaped, 2 captured)
30,Line,swarm,35,10,0.267879,Partial Breach (5 escaped, 5 captured)
30,Line,swarm,36,10,0.455985,Pursuers Victory (All intercepted)
30,Line,swarm,37,10,0.417675,Pursuers Victory (All intercepted)
30,Line,swarm,38,10,0.39154,Pursuers Victory (All intercepted)
30,Line,swarm,39,10,0.472805,Pursuers Victory (All intercepted)
30,Line,swarm,40,10,0.483017,Pursuers Victory (All intercepted)
30,Line,swarm,41,10,0.3654,Pursuers Victory (All intercepted)
30,Line,swarm,42,10,0.439987,Pursuers Victory (All intercepted)
30,Line,swarm,43,10,0.219537,Partial Breach (7 escaped, 3 captured)
30,Line,swarm,44,10,0.447405,Pursuers Victory (All intercepted)
30,Line,swarm,45,10,0.449075,Pursuers Victory (All intercepted)
30,Line,swarm,46,10,0.432919,Pursuers Victory (All intercepted)
30,Line,swarm,47,10,0.485167,Pursuers Victory (All intercepted)
30,Line,swarm,48,10,0.453244,Pursuers Victory (All intercepted)
30,Line,swarm,49,10,0.241891,Partial Breach (9 escaped, 1 captured)
30,Line,stairs,50,10,0.399876,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,51,10,0.388906,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,52,10,0.415677,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,53,10,0.385601,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,54,10,0.359097,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,55,10,0.378607,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,56,10,0.338061,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,57,10,0.402591,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,58,10,0.458741,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,59,10,0.375246,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,60,10,0.345125,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,61,10,0.376259,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,62,10,0.39353,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,63,10,0.387248,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,64,10,0.375603,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,65,10,0.407663,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,66,10,0.403639,Partial Breach (3 escaped, 7 captured)
30,Line,stairs,67,10,0.350445,Partial Breach (3 escaped, 7 captured)
30,Line,stairs,68,10,0.399359,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,69,10,0.425558,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,70,10,0.369059,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,71,10,0.396427,Partial Breach (1 escaped, 9 captured)
30,Line,stairs,72,10,0.352617,Partial Breach (3 escaped, 7 captured)
30,Line,stairs,73,10,0.342786,Partial Breach (2 escaped, 8 captured)
30,Line,stairs,74,10,0.348407,Partial Breach (3 escaped, 7 captured)
30,Line,random,75,10,0.357216,Partial Breach (2 escaped, 8 captured)
30,Line,random,76,10,0.318875,Partial Breach (4 escaped, 6 captured)
30,Line,random,77,10,0.385689,Partial Breach (3 escaped, 7 captured)
30,Line,random,78,10,0.326414,Partial Breach (2 escaped, 8 captured)
30,Line,random,79,10,0.709469,Partial Breach (1 escaped, 9 captured)
30,Line,random,80,10,0.295558,Partial Breach (3 escaped, 7 captured)
30,Line,random,81,10,0.468245,Partial Breach (1 escaped, 9 captured)
30,Line,random,82,10,0.389597,Partial Breach (2 escaped, 8 captured)
30,Line,random,83,10,0.359842,Partial Breach (1 escaped, 9 captured)
30,Line,random,84,10,0.39037,Partial Breach (1 escaped, 9 captured)
30,Line,random,85,10,0.356225,Partial Breach (4 escaped, 6 captured)
30,Line,random,86,10,0.309962,Partial Breach (6 escaped, 4 captured)
30,Line,random,87,10,0.350473,Partial Breach (1 escaped, 9 captured)
30,Line,random,88,10,0.32745,Partial Breach (2 escaped, 8 captured)
30,Line,random,89,10,0.382444,Partial Breach (1 escaped, 9 captured)
30,Line,random,90,10,0.387179,Partial Breach (1 escaped, 9 captured)
30,Line,random,91,10,0.332041,Partial Breach (1 escaped, 9 captured)
30,Line,random,92,10,0.384889,Pursuers Victory (All intercepted)
30,Line,random,93,10,0.340435,Pursuers Victory (All intercepted)
30,Line,random,94,10,0.311059,Partial Breach (1 escaped, 9 captured)
