Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
27,Chess,stairs,54,10,0.333304,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,55,10,0.390071,Partial Breach (3 escaped, 7 captured)
27,Chess,stairs,56,10,0.371241,Partial Breach (2 escaped, 8 captured)
27,Chess,stairs,57,10,0.446899,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,58,10,0.403976,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,59,10,0.408755,Partial Breach (2 escaped, 8 captured)
27,Chess,stairs,60,10,0.338033,Partial Breach (3 escaped, 7 captured)
27,Chess,stairs,61,10,0.365943,Partial Breach (2 escaped, 8 captured)
27,Chess,stairs,62,10,0.411628,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,63,10,0.434812,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,64,10,0.336022,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,65,10,0.371399,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,66,10,0.37524,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,67,10,0.377137,Partial Breach (2 escaped, 8 captured)
27,Chess,stairs,68,10,0.394456,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,69,10,0.360546,Partial Breach (3 escaped, 7 captured)
27,Chess,stairs,70,10,0.366837,Partial Breach (3 escaped, 7 captured)
27,Chess,stairs,71,10,0.418585,Partial Breach (1 escaped, 9 captured)
27,Chess,stairs,72,10,0.331796,Partial Breach (3 escaped, 7 captured)
27,Chess,stairs,73,10,0.345229,Partial Breach (2 escaped, 8 captured)
27,Chess,stairs,74,10,0.343757,Partial Breach (3 escaped, 7 captured)
27,Chess,random,75,10,0.375787,Partial Breach (2 escaped, 8 captured)
27,Chess,random,76,10,0.312526,Partial Breach (5 escaped, 5 captured)
27,Chess,random,77,10,0.333212,Partial Breach (1 escaped, 9 captured)
27,Chess,random,78,10,0.302338,Partial Breach (4 escaped, 6 captured)
27,Chess,random,79,10,0.323906,Partial Breach (2 escaped, 8 captured)
27,Chess,random,80,10,0.303672,Partial Breach (3 escaped, 7 captured)
27,Chess,random,81,10,0.408851,Pursuers Victory (All intercepted)
27,Chess,random,82,10,0.376994,Partial Breach (2 escaped, 8 captured)
27,Chess,random,83,10,0.374352,Partial Breach (1 escaped, 9 captured)
27,Chess,random,84,10,0.410219,Partial Breach (1 escaped, 9 captured)
27,Chess,random,85,10,0.344327,Partial Breach (3 escaped, 7 captured)
27,Chess,random,86,10,0.320717,Partial Breach (4 escaped, 6 captured)
27,Chess,random,87,10,0.338065,Partial Breach (1 escaped, 9 captured)
27,Chess,random,88,10,0.383804,Partial Breach (3 escaped, 7 captured)
27,Chess,random,89,10,0.360331,Partial Breach (1 escaped, 9 captured)
27,Chess,random,90,10,0.390535,Partial Breach (1 escaped, 9 captured)
27,Chess,random,91,10,0.34912,Partial Breach (2 escaped, 8 captured)
27,Chess,random,92,10,0.375616,Pursuers Victory (All intercepted)
27,Chess,random,93,10,0.338049,Pursuers Victory (All intercepted)
27,Chess,random,94,10,0.316149,Partial Breach (1 escaped, 9 captured)
27,Chess,random,95,10,0.406176,Pursuers Victory (All intercepted)
27,Chess,random,96,10,0.399225,Pursuers Victory (All intercepted)
27,Chess,random,97,10,0.38581,Partial Breach (3 escaped, 7 captured)
27,Chess,random,98,10,0.260406,Partial Breach (5 escaped, 5 captured)
27,Chess,random,99,10,0.391527,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,0,10,0.519484,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,1,10,0.430518,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,2,10,0.501363,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,3,10,0.585892,Partial Breach (3 escaped, 7 captured)
27,Arc,wedge,4,10,0.40059,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,5,10,0.432336,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,6,10,0.477194,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,7,10,0.427414,Partial Breach (4 escaped, 6 captured)
27,Arc,wedge,8,10,0.443299,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,9,10,0.596323,Partial Breach (3 escaped, 7 captured)
27,Arc,wedge,10,10,0.487641,Partial Breach (5 escaped, 5 captured)
27,Arc,wedge,11,10,0.41771,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,12,10,0.432961,Partial Breach (4 escaped, 6 captured)
27,Arc,wedge,13,10,0.489204,Partial Breach (4 escaped, 6 captured)
27,Arc,wedge,14,10,0.491261,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,15,10,0.376633,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,16,10,0.594735,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,17,10,0.477569,Partial Breach (4 escaped, 6 captured)
27,Arc,wedge,18,10,0.407142,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,19,10,0.428989,Partial Breach (1 escaped, 9 captured)
27,Arc,wedge,20,10,0.447347,Partial Breach (4 escaped, 6 captured)
27,Arc,wedge,21,10,0.65491,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,22,10,0.300495,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,23,10,0.366505,Partial Breach (2 escaped, 8 captured)
27,Arc,wedge,24,10,0.354802,Partial Breach (2 escaped, 8 captured)
27,Arc,swarm,25,10,0.45736,Pursuers Victory (All intercepted)
27,Arc,swarm,26,10,0.536193,Pursuers Victory (All intercepted)
27,Arc,swarm,27,10,0.891025,Pursuers Victory (All intercepted)
27,Arc,swarm,28,10,0.490026,Partial Breach (1 escaped, 9 captured)
27,Arc,swarm,29,10,0.269437,Partial Breach (3 escaped, 7 captured)
27,Arc,swarm,30,10,0.353396,Partial Breach (1 escaped, 9 captured)
27,Arc,swarm,31,10,0.242649,Partial Breach (6 escaped, 4 captured)
27,Arc,swarm,32,10,0.599823,Partial Breach (1 escaped, 9 captured)
27,Arc,swarm,33,10,0.303485,Pursuers Victory (All intercepted)
27,Arc,swarm,34,10,0.190451,Partial Breach (8 escaped, 2 captured)
27,Arc,swarm,35,10,0.252645,Partial Breach (6 escaped, 4 captured)
27,Arc,swarm,36,10,0.471497,Pursuers Victory (All intercepted)
27,Arc,swarm,37,10,0.5224,Pursuers Victory (All intercepted)
27,Arc,swarm,38,10,0.413015,Pursuers Victory (All intercepted)
27,Arc,swarm,39,10,0.591798,Pursuers Victory (All intercepted)
27,Arc,swarm,40,10,0.534026,Partial Breach (1 escaped, 9 captured)
27,Arc,swarm,41,10,0.331079,Partial Breach (2 escaped, 8 captured)
27,Arc,swarm,42,10,0.457292,Partial Breach (2 escaped, 8 captured)
27,Arc,swarm,43,10,0.210517,Partial Breach (4 escaped, 6 captured)
27,Arc,swarm,44,10,0.557875,Partial Breach (1 escaped, 9 captured)
27,Arc,swarm,45,10,0.527256,Pursuers Victory (All intercepted)
27,Arc,swarm,46,10,0.417584,Pursuers Victory (All intercepted)
27,Arc,swarm,47,10,0.552485,Pursuers Victory (All intercepted)
27,Arc,swarm,48,10,0.499205,Pursuers Victory (All intercepted)
27,Arc,swarm,49,10,0.207853,Partial Breach (5 escaped, 5 captured)
27,Arc,stairs,50,10,0.389329,Partial Breach (1 escaped, 9 captured)
27,Arc,stairs,51,10,0.379966,Partial Breach (1 escaped, 9 captured)
27,Arc,stairs,52,10,0.426719,Partial Breach (1 escaped, 9 captured)
27,Arc,stairs,53,10,0.440304,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,54,10,0.440592,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,55,10,0.439837,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,56,10,0.382251,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,57,10,0.399262,Partial Breach (1 escaped, 9 captured)
27,Arc,stairs,58,10,0.475837,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,59,10,0.44514,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,60,10,0.423902,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,61,10,0.418845,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,62,10,0.41095,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,63,10,0.437737,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,64,10,0.389985,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,65,10,0.430727,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,66,10,0.436202,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,67,10,0.434744,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,68,10,0.440801,Partial Breach (1 escaped, 9 captured)
27,Arc,stairs,69,10,0.432965,Partial Breach (5 escaped, 5 captured)
27,Arc,stairs,70,10,0.427435,Partial Breach (4 escaped, 6 captured)
27,Arc,stairs,71,10,0.478,Partial Breach (2 escaped, 8 captured)
27,Arc,stairs,72,10,0.476559,Partial Breach (4 escaped, 6 captured)
27,Arc,stairs,73,10,0.404751,Partial Breach (3 escaped, 7 captured)
27,Arc,stairs,74,10,0.41241,Partial Breach (3 escaped, 7 captured)
27,Arc,random,75,10,0.334887,Partial Breach (3 escaped, 7 captured)
27,Arc,random,76,10,0.290275,Partial Breach (3 escaped, 7 captured)
27,Arc,random,77,10,0.338133,Partial Breach (1 escaped, 9 captured)
27,Arc,random,78,10,0.24904,Partial Breach (1 escaped, 9 captured)
27,Arc,random,79,10,0.277918,Partial Breach (1 escaped, 9 captured)
27,Arc,random,80,10,0.295691,Partial Breach (4 escaped, 6 captured)
27,Arc,random,81,10,0.390278,Partial Breach (1 escaped, 9 captured)
27,Arc,random,82,10,0.309492,Pursuers Victory (All intercepted)
27,Arc,random,83,10,0.392604,Partial Breach (2 escaped, 8 captured)
27,Arc,random,84,10,0.476386,Partial Breach (1 escaped, 9 captured)
27,Arc,random,85,10,0.324471,Partial Breach (3 escaped, 7 captured)
27,Arc,random,86,10,0.328692,Partial Breach (5 escaped, 5 captured)
27,Arc,random,87,10,0.392255,Partial Breach (1 escaped, 9 captured)
27,Arc,random,88,10,0.360735,Partial Breach (1 escaped, 9 captured)
27,Arc,random,89,10,0.378963,Partial Breach (1 escaped, 9 captured)
27,Arc,random,90,10,0.452877,Partial Breach (3 escaped, 7 captured)
27,Arc,random,91,10,0.337002,Partial Breach (2 escaped, 8 captured)
27,Arc,random,92,10,0.291348,Partial Breach (1 escaped, 9 captured)
27,Arc,random,93,10,0.389801,Pursuers Victory (All intercepted)
27,Arc,random,94,10,0.32272,Partial Breach (3 escaped, 7 captured)
27,Arc,random,95,10,0.370319,Partial Breach (2 escaped, 8 captured)
27,Arc,random,96,10,0.3169,Pursuers Victory (All intercepted)
27,Arc,random,97,10,0.37576,Partial Breach (1 escaped, 9 captured)
27,Arc,random,98,10,0.263552,Partial Breach (4 escaped, 6 captured)
27,Arc,random,99,10,0.305046,Partial Breach (2 escaped, 8 captured)
