Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
26,Line,wedge,0,10,0.526514,Partial Breach (3 escaped, 7 captured)
26,Line,wedge,1,10,0.425058,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,2,10,0.458639,Pursuers Victory (All intercepted)
26,Line,wedge,3,10,0.366894,Pursuers Victory (All intercepted)
26,Line,wedge,4,10,0.509259,Partial Breach (3 escaped, 7 captured)
26,Line,wedge,5,10,0.466179,Partial Breach (2 escaped, 8 captured)
26,Line,wedge,6,10,0.572363,Partial Breach (3 escaped, 7 captured)
26,Line,wedge,7,10,0.402211,Partial Breach (4 escaped, 6 captured)
26,Line,wedge,8,10,0.390759,Partial Breach (2 escaped, 8 captured)
26,Line,wedge,9,10,0.528825,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,10,10,0.400303,Pursuers Victory (All intercepted)
26,Line,wedge,11,10,0.504608,Partial Breach (4 escaped, 6 captured)
26,Line,wedge,12,10,0.381135,Partial Breach (4 escaped, 6 captured)
26,Line,wedge,13,10,0.39432,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,14,10,0.539805,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,15,10,0.372272,Pursuers Victory (All intercepted)
26,Line,wedge,16,10,0.521799,Pursuers Victory (All intercepted)
26,Line,wedge,17,10,0.379622,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,18,10,0.439032,Partial Breach (1 escaped, 9 captured)
26,Line,wedge,19,10,0.473451,Partial Breach (2 escaped, 8 captured)
26,Line,wedge,20,10,0.360007,Partial Breach (3 escaped, 7 captured)
26,Line,wedge,21,10,0.545139,Pursuers Victory (All intercepted)
26,Line,wedge,22,10,0.365728,Partial Breach (2 escaped, 8 captured)
26,Line,wedge,23,10,0.420532,Partial Breach (3 escaped, 7 captured)
26,Line,wedge,24,10,0.43342,Partial Breach (3 escaped, 7 captured)
26,Line,swarm,25,10,0.488445,Pursuers Victory (All intercepted)
26,Line,swarm,26,10,0.456879,Pursuers Victory (All intercepted)
26,Line,swarm,27,10,0.418817,Pursuers Victory (All intercepted)
26,Line,swarm,28,10,0.456779,Pursuers Victory (All intercepted)
26,Line,swarm,29,10,0.267314,Partial Breach (3 escaped, 7 captured)
26,Line,swarm,30,10,0.284169,Pursuers Victory (All intercepted)
26,Line,swarm,31,10,0.260341,Partial Breach (5 escaped, 5 captured)
26,Line,swarm,32,10,0.51086,Pursuers Victory (All intercepted)
26,Line,swarm,33,10,0.313592,Pursuers Victory (All intercepted)
26,Line,swarm,34,10,0.187991,Partial Breach (9 escaped, 1 captured)
26,Line,swarm,35,10,0.231123,Partial Breach (3 escaped, 7 captured)
26,Line,swarm,36,10,0.441155,Pursuers Victory (All intercepted)
26,Line,swarm,37,10,0.433667,Pursuers Victory (All intercepted)
26,Line,swarm,38,10,0.434942,Pursuers Victory (All intercepted)
26,Line,swarm,39,10,0.487549,Pursuers Victory (All intercepted)
26,Line,swarm,40,10,0.407115,Pursuers Victory (All intercepted)
26,Line,swarm,41,10,0.32861,Pursuers Victory (All intercepted)
26,Line,swarm,42,10,0.427836,Pursuers Victory (All intercepted)
26,Line,swarm,43,10,0.235391,Partial Breach (7 escaped, 3 captured)
26,Line,swarm,44,10,0.527594,Pursuers Victory (All intercepted)
26,Line,swarm,45,10,0.469932,Pursuers Victory (All intercepted)
26,Line,swarm,46,10,0.413688,Pursuers Victory (All intercepted)
26,Line,swarm,47,10,0.462596,Pursuers Victory (All intercepted)
26,Line,swarm,48,10,0.441358,Pursuers Victory (All intercepted)
