Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
49,Chess,wedge,7,10,1.83224,Escapers Victory (All 10 breached)
49,Chess,wedge,8,10,2.09987,Escapers Victory (All 10 breached)
49,Chess,wedge,9,10,2.70201,Escapers Victory (All 10 breached)
49,Chess,wedge,10,10,2.11011,Escapers Victory (All 10 breached)
49,Chess,wedge,11,10,2.25488,Escapers Victory (All 10 breached)
49,Chess,wedge,12,10,2.03708,Escapers Victory (All 10 breached)
49,Chess,wedge,13,10,2.41677,Escapers Victory (All 10 breached)
49,Chess,wedge,14,10,2.89532,Escapers Victory (All 10 breached)
49,Chess,wedge,15,10,2.19097,Escapers Victory (All 10 breached)
49,Chess,wedge,16,10,2.89122,Escapers Victory (All 10 breached)
49,Chess,wedge,17,10,2.11168,Escapers Victory (All 10 breached)
49,Chess,wedge,18,10,2.45083,Escapers Victory (All 10 breached)
49,Chess,wedge,19,10,2.35318,Escapers Victory (All 10 breached)
49,Chess,wedge,20,10,2.03735,Escapers Victory (All 10 breached)
49,Chess,wedge,21,10,3.12805,Escapers Victory (All 10 breached)
49,Chess,wedge,22,10,1.83351,Escapers Victory (All 10 breached)
49,Chess,wedge,23,10,2.18203,Escapers Victory (All 10 breached)
49,Chess,wedge,24,10,1.9171,Escapers Victory (All 10 breached)
49,Chess,swarm,25,10,2.94856,Escapers Victory (All 10 breached)
49,Chess,swarm,26,10,2.67785,Escapers Victory (All 10 breached)
49,Chess,swarm,27,10,2.18496,Escapers Victory (All 10 breached)
49,Chess,swarm,28,10,2.22457,Escapers Victory (All 10 breached)
49,Chess,swarm,29,10,1.28163,Escapers Victory (All 10 breached)
49,Chess,swarm,30,10,1.63959,Escapers Victory (All 10 breached)
49,Chess,swarm,31,10,0.938229,Escapers Victory (All 10 breached)
49,Chess,swarm,32,10,2.84551,Escapers Victory (All 10 breached)
49,Chess,swarm,33,10,1.67703,Escapers Victory (All 10 breached)
49,Chess,swarm,34,10,0.677278,Escapers Victory (All 10 breached)
49,Chess,swarm,35,10,1.03771,Escapers Victory (All 10 breached)
49,Chess,swarm,36,10,2.59491,Escapers Victory (All 10 breached)
49,Chess,swarm,37,10,2.49552,Escapers Victory (All 10 breached)
49,Chess,swarm,38,10,2.47732,Escapers Victory (All 10 breached)
49,Chess,swarm,39,10,2.95156,Escapers Victory (All 10 breached)
49,Chess,swarm,40,10,2.85508,Escapers Victory (All 10 breached)
49,Chess,swarm,41,10,1.55286,Escapers Victory (All 10 breached)
49,Chess,swarm,42,10,2.52744,Escapers Victory (All 10 breached)
49,Chess,swarm,43,10,0.892737,Escapers Victory (All 10 breached)
49,Chess,swarm,44,10,2.78021,Escapers Victory (All 10 breached)
49,Chess,swarm,45,10,2.45844,Escapers Victory (All 10 breached)
49,Chess,swarm,46,10,2.45326,Escapers Victory (All 10 breached)
49,Chess,swarm,47,10,2.39558,Partial Breach (9 escaped, 1 captured)
49,Chess,swarm,48,10,2.14152,Escapers Victory (All 10 breached)
49,Chess,swarm,49,10,0.790881,Escapers Victory (All 10 breached)
49,Chess,stairs,50,10,2.66306,Escapers Victory (All 10 breached)
49,Chess,stairs,51,10,2.63597,Escapers Victory (All 10 breached)
49,Chess,stairs,52,10,2.59541,Escapers Victory (All 10 breached)
49,Chess,stairs,53,10,2.30751,Escapers Victory (All 10 breached)
49,Chess,stairs,54,10,2.33972,Escapers Victory (All 10 breached)
49,Chess,stairs,55,10,2.49135,Escapers Victory (All 10 breached)
49,Chess,stairs,56,10,2.21247,Partial Breach (8 escaped, 2 captured)
49,Chess,stairs,57,10,2.55948,Escapers Victory (All 10 breached)
49,Chess,stairs,58,10,2.50037,Escapers Victory (All 10 breached)
49,Chess,stairs,59,10,2.4231,Escapers Victory (All 10 breached)
49,Chess,stairs,60,10,2.38198,Escapers Victory (All 10 breached)
49,Chess,stairs,61,10,2.48893,Escapers Victory (All 10 breached)
49,Chess,stairs,62,10,2.56343,Escapers Victory (All 10 breached)
49,Chess,stairs,63,10,2.43111,Escapers Victory (All 10 breached)
49,Chess,stairs,64,10,2.49449,Escapers Victory (All 10 breached)
49,Chess,stairs,65,10,2.68148,Escapers Victory (All 10 breached)
49,Chess,stairs,66,10,2.41737,Escapers Victory (All 10 breached)
49,Chess,stairs,67,10,2.29869,Escapers Victory (All 10 breached)
49,Chess,stairs,68,10,2.30991,Partial Breach (6 escaped, 4 captured)
49,Chess,stairs,69,10,2.74822,Partial Breach (9 escaped, 1 captured)
49,Chess,stairs,70,10,2.56616,Escapers Victory (All 10 breached)
49,Chess,stairs,71,10,2.65359,Escapers Victory (All 10 breached)
49,Chess,stairs,72,10,2.48956,Escapers Victory (All 10 breached)
49,Chess,stairs,73,10,2.46502,Partial Breach (9 escaped, 1 captured)
49,Chess,stairs,74,10,2.41611,Escapers Victory (All 10 breached)
49,Chess,random,75,10,2.70454,Partial Breach (9 escaped, 1 captured)
49,Chess,random,76,10,2.39124,Partial Breach (9 escaped, 1 captured)
49,Chess,random,77,10,2.24528,Escapers Victory (All 10 breached)
49,Chess,random,78,10,2.10427,Escapers Victory (All 10 breached)
49,Chess,random,79,10,2.00662,Escapers Victory (All 10 breached)
49,Chess,random,80,10,2.21228,Partial Breach (9 escaped, 1 captured)
49,Chess,random,81,10,2.43811,Partial Breach (9 escaped, 1 captured)
49,Chess,random,82,10,2.93607,Escapers Victory (All 10 breached)
49,Chess,random,83,10,2.57804,Escapers Victory (All 10 breached)
49,Chess,random,84,10,2.92406,Escapers Victory (All 10 breached)
49,Chess,random,85,10,2.76063,Escapers Victory (All 10 breached)
49,Chess,random,86,10,1.95783,Partial Breach (9 escaped, 1 captured)
49,Chess,random,87,10,2.32729,Partial Breach (9 escaped, 1 captured)
49,Chess,random,88,10,2.43151,Escapers Victory (All 10 breached)
49,Chess,random,89,10,2.64074,Escapers Victory (All 10 breached)
49,Chess,random,90,10,2.79801,Escapers Victory (All 10 breached)
49,Chess,random,91,10,2.80666,Escapers Victory (All 10 breached)
49,Chess,random,92,10,2.54641,Partial Breach (9 escaped, 1 captured)
49,Chess,random,93,10,2.22151,Partial Breach (9 escaped, 1 captured)
49,Chess,random,94,10,2.16406,Partial Breach (8 escaped, 2 captured)
49,Chess,random,95,10,3.0355,Escapers Victory (All 10 breached)
49,Chess,random,96,10,2.77651,Escapers Victory (All 10 breached)
49,Chess,random,97,10,2.35051,Escapers Victory (All 10 breached)
49,Chess,random,98,10,1.60052,Partial Breach (9 escaped, 1 captured)
49,Chess,random,99,10,2.47627,Partial Breach (9 escaped, 1 captured)
49,Arc,wedge,0,10,2.63935,Escapers Victory (All 10 breached)
49,Arc,wedge,1,10,2.18666,Escapers Victory (All 10 breached)
49,Arc,wedge,2,10,2.63683,Escapers Victory (All 10 breached)
49,Arc,wedge,3,10,2.2393,Partial Breach (9 escaped, 1 captured)
49,Arc,wedge,4,10,2.43105,Escapers Victory (All 10 breached)
49,Arc,wedge,5,10,2.30697,Escapers Victory (All 10 breached)
49,Arc,wedge,6,10,2.7933,Escapers Victory (All 10 breached)
49,Arc,wedge,7,10,1.88992,Escapers Victory (All 10 breached)
49,Arc,wedge,8,10,1.8258,Partial Breach (9 escaped, 1 captured)
49,Arc,wedge,9,10,2.81179,Escapers Victory (All 10 breached)
49,Arc,wedge,10,10,2.21471,Escapers Victory (All 10 breached)
49,Arc,wedge,11,10,2.33173,Escapers Victory (All 10 breached)
49,Arc,wedge,12,10,1.82498,Escapers Victory (All 10 breached)
49,Arc,wedge,13,10,2.40917,Escapers Victory (All 10 breached)
49,Arc,wedge,14,10,3.09103,Escapers Victory (All 10 breached)
49,Arc,wedge,15,10,2.33527,Escapers Victory (All 10 breached)
49,Arc,wedge,16,10,2.81155,Escapers Victory (All 10 breached)
49,Arc,wedge,17,10,1.96565,Escapers Victory (All 10 breached)
49,Arc,wedge,18,10,2.40961,Escapers Victory (All 10 breached)
49,Arc,wedge,19,10,2.39343,Escapers Victory (All 10 breached)
49,Arc,wedge,20,10,1.99375,Escapers Victory (All 10 breached)
49,Arc,wedge,21,10,3.19219,Escapers Victory (All 10 breached)
49,Arc,wedge,22,10,1.77633,Escapers Victory (All 10 breached)
49,Arc,wedge,23,10,2.10495,Escapers Victory (All 10 breached)
49,Arc,wedge,24,10,2.27272,Escapers Victory (All 10 breached)
49,Arc,swarm,25,10,2.97814,Escapers Victory (All 10 breached)
49,Arc,swarm,26,10,2.64105,Escapers Victory (All 10 breached)
49,Arc,swarm,27,10,2.13482,Escapers Victory (All 10 breached)
49,Arc,swarm,28,10,2.29116,Escapers Victory (All 10 breached)
49,Arc,swarm,29,10,1.21406,Escapers Victory (All 10 breached)
49,Arc,swarm,30,10,1.60392,Escapers Victory (All 10 breached)
49,Arc,swarm,31,10,1.08475,Escapers Victory (All 10 breached)
49,Arc,swarm,32,10,2.91154,Escapers Victory (All 10 breached)
49,Arc,swarm,33,10,1.74976,Escapers Victory (All 10 breached)
49,Arc,swarm,34,10,0.721369,Escapers Victory (All 10 breached)
49,Arc,swarm,35,10,0.867021,Escapers Victory (All 10 breached)
49,Arc,swarm,36,10,2.61689,Escapers Victory (All 10 breached)
49,Arc,swarm,37,10,2.6515,Escapers Victory (All 10 breached)
49,Arc,swarm,38,10,2.61907,Escapers Victory (All 10 breached)
49,Arc,swarm,39,10,2.91019,Escapers Victory (All 10 breached)
49,Arc,swarm,40,10,2.91242,Escapers Victory (All 10 breached)
49,Arc,swarm,41,10,1.72388,Escapers Victory (All 10 breached)
49,Arc,swarm,42,10,2.23747,Partial Breach (9 escaped, 1 captured)
49,Arc,swarm,43,10,0.800177,Escapers Victory (All 10 breached)
49,Arc,swarm,44,10,2.80976,Escapers Victory (All 10 breached)
49,Arc,swarm,45,10,2.51971,Escapers Victory (All 10 breached)
49,Arc,swarm,46,10,2.35374,Escapers Victory (All 10 breached)
49,Arc,swarm,47,10,2.26331,Escapers Victory (All 10 breached)
49,Arc,swarm,48,10,2.22855,Escapers Victory (All 10 breached)
49,Arc,swarm,49,10,0.894081,Escapers Victory (All 10 breached)
49,Arc,stairs,50,10,2.47287,Escapers Victory (All 10 breached)
49,Arc,stairs,51,10,2.56492,Escapers Victory (All 10 breached)
49,Arc,stairs,52,10,2.61956,Escapers Victory (All 10 breached)
49,Arc,stairs,53,10,2.71258,Escapers Victory (All 10 breached)
49,Arc,stairs,54,10,2.44805,Partial Breach (9 escaped, 1 captured)
49,Arc,stairs,55,10,2.44002,Escapers Victory (All 10 breached)
49,Arc,stairs,56,10,2.66748,Escapers Victory (All 10 breached)
49,Arc,stairs,57,10,2.66963,Escapers Victory (All 10 breached)
49,Arc,stairs,58,10,2.65945,Escapers Victory (All 10 breached)
49,Arc,stairs,59,10,2.49188,Escapers Victory (All 10 breached)
49,Arc,stairs,60,10,2.45098,Escapers Victory (All 10 breached)
49,Arc,stairs,61,10,2.24791,Escapers Victory (All 10 breached)
49,Arc,stairs,62,10,2.5127,Escapers Victory (All 10 breached)
49,Arc,stairs,63,10,2.48001,Escapers Victory (All 10 breached)
49,Arc,stairs,64,10,2.52231,Escapers Victory (All 10 breached)
49,Arc,stairs,65,10,2.65568,Escapers Victory (All 10 breached)
49,Arc,stairs,66,10,2.57399,Escapers Victory (All 10 breached)
49,Arc,stairs,67,10,3.05384,Escapers Victory (All 10 breached)
49,Arc,stairs,68,10,2.73116,Escapers Victory (All 10 breached)
49,Arc,stairs,69,10,2.51994,Partial Breach (9 escaped, 1 captured)
49,Arc,stairs,70,10,2.48733,Escapers Victory (All 10 breached)
49,Arc,stairs,71,10,2.38862,Escapers Victory (All 10 breached)
49,Arc,stairs,72,10,2.43248,Escapers Victory (All 10 breached)
49,Arc,stairs,73,10,2.58057,Partial Breach (9 escaped, 1 captured)
49,Arc,stairs,74,10,2.61152,Escapers Victory (All 10 breached)
49,Arc,random,75,10,2.63485,Escapers Victory (All 10 breached)
49,Arc,random,76,10,2.38086,Escapers Victory (All 10 breached)
49,Arc,random,77,10,2.38034,Escapers Victory (All 10 breached)
49,Arc,random,78,10,2.30992,Escapers Victory (All 10 breached)
49,Arc,random,79,10,2.17457,Escapers Victory (All 10 breached)
49,Arc,random,80,10,2.061,Partial Breach (9 escaped, 1 captured)
49,Arc,random,81,10,2.60602,Partial Breach (9 escaped, 1 captured)
49,Arc,random,82,10,2.82281,Escapers Victory (All 10 breached)
49,Arc,random,83,10,2.58142,Escapers Victory (All 10 breached)
49,Arc,random,84,10,2.82907,Escapers Victory (All 10 breached)
49,Arc,random,85,10,2.60026,Escapers Victory (All 10 breached)
49,Arc,random,86,10,2.02769,Partial Breach (9 escaped, 1 captured)
49,Arc,random,87,10,2.44591,Escapers Victory (All 10 breached)
49,Arc,random,88,10,2.38844,Escapers Victory (All 10 breached)
49,Arc,random,89,10,2.55101,Escapers Victory (All 10 breached)
49,Arc,random,90,10,2.91323,Escapers Victory (All 10 breached)
49,Arc,random,91,10,2.88582,Escapers Victory (All 10 breached)
49,Arc,random,92,10,2.76719,Escapers Victory (All 10 breached)
49,Arc,random,93,10,2.45183,Escapers Victory (All 10 breached)
49,Arc,random,94,10,2.34921,Escapers Victory (All 10 breached)
49,Arc,random,95,10,2.87837,Escapers Victory (All 10 breached)
49,Arc,random,96,10,2.72192,Escapers Victory (All 10 breached)
49,Arc,random,97,10,2.29088,Escapers Victory (All 10 breached)
49,Arc,random,98,10,1.50521,Partial Breach (9 escaped, 1 captured)
49,Arc,random,99,10,2.53013,Partial Breach (9 escaped, 1 captured)
