Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
100,Line,random,83,10,3.53219,Escapers Victory (All 10 breached)
100,Line,random,84,10,3.87065,Escapers Victory (All 10 breached)
100,Line,random,85,10,3.60082,Escapers Victory (All 10 breached)
100,Line,random,86,10,3.41178,Escapers Victory (All 10 breached)
100,Line,random,87,10,3.52814,Escapers Victory (All 10 breached)
100,Line,random,88,10,3.30119,Escapers Victory (All 10 breached)
100,Line,random,89,10,3.53797,Escapers Victory (All 10 breached)
100,Line,random,90,10,3.86397,Escapers Victory (All 10 breached)
100,Line,random,91,10,3.75578,Escapers Victory (All 10 breached)
100,Line,random,92,10,3.77651,Escapers Victory (All 10 breached)
100,Line,random,93,10,3.65489,Escapers Victory (All 10 breached)
100,Line,random,94,10,3.62845,Escapers Victory (All 10 breached)
100,Line,random,95,10,3.66499,Escapers Victory (All 10 breached)
100,Line,random,96,10,3.45753,Escapers Victory (All 10 breached)
100,Line,random,97,10,3.08762,Partial Breach (9 escaped, 1 captured)
100,Line,random,98,10,3.50846,Escapers Victory (All 10 breached)
100,Line,random,99,10,3.53117,Escapers Victory (All 10 breached)
100,Chess,wedge,0,10,3.50491,Escapers Victory (All 10 breached)
100,Chess,wedge,1,10,2.99315,Escapers Victory (All 10 breached)
100,Chess,wedge,2,10,3.64282,Escapers Victory (All 10 breached)
100,Chess,wedge,3,10,3.27947,Escapers Victory (All 10 breached)
100,Chess,wedge,4,10,3.14943,Escapers Victory (All 10 breached)
100,Chess,wedge,5,10,3.07814,Escapers Victory (All 10 breached)
100,Chess,wedge,6,10,3.69676,Escapers Victory (All 10 breached)
100,Chess,wedge,7,10,2.73675,Escapers Victory (All 10 breached)
100,Chess,wedge,8,10,2.62115,Partial Breach (9 escaped, 1 captured)
100,Chess,wedge,9,10,3.42467,Escapers Victory (All 10 breached)
100,Chess,wedge,10,10,2.80177,Escapers Victory (All 10 breached)
100,Chess,wedge,11,10,3.2117,Escapers Victory (All 10 breached)
100,Chess,wedge,12,10,2.46166,Escapers Victory (All 10 breached)
100,Chess,wedge,13,10,2.94471,Escapers Victory (All 10 breached)
100,Chess,wedge,14,10,3.76352,Escapers Victory (All 10 breached)
100,Chess,wedge,15,10,2.81428,Escapers Victory (All 10 breached)
100,Chess,wedge,16,10,3.60408,Escapers Victory (All 10 breached)
100,Chess,wedge,17,10,2.67162,Partial Breach (9 escaped, 1 captured)
100,Chess,wedge,18,10,3.05537,Escapers Victory (All 10 breached)
100,Chess,wedge,19,10,3.06095,Escapers Victory (All 10 breached)
100,Chess,wedge,20,10,2.67359,Escapers Victory (All 10 breached)
100,Chess,wedge,21,10,4.15047,Escapers Victory (All 10 breached)
100,Chess,wedge,22,10,2.28058,Escapers Victory (All 10 breached)
100,Chess,wedge,23,10,3.01732,Escapers Victory (All 10 breached)
100,Chess,wedge,24,10,2.8425,Escapers Victory (All 10 breached)
100,Chess,swarm,25,10,3.80294,Escapers Victory (All 10 breached)
100,Chess,swarm,26,10,3.34945,Escapers Victory (All 10 breached)
100,Chess,swarm,27,10,2.75312,Escapers Victory (All 10 breached)
100,Chess,swarm,28,10,3.06502,Partial Breach (9 escaped, 1 captured)
100,Chess,swarm,29,10,1.46233,Escapers Victory (All 10 breached)
100,Chess,swarm,30,10,2.38283,Escapers Victory (All 10 breached)
100,Chess,swarm,31,10,1.20778,Escapers Victory (All 10 breached)
100,Chess,swarm,32,10,3.95269,Escapers Victory (All 10 breached)
100,Chess,swarm,33,10,2.40045,Escapers Victory (All 10 breached)
100,Chess,swarm,34,10,0.837424,Escapers Victory (All 10 breached)
100,Chess,swarm,35,10,1.3063,Escapers Victory (All 10 breached)
100,Chess,swarm,36,10,3.37354,Escapers Victory (All 10 breached)
100,Chess,swarm,37,10,3.21124,Escapers Victory (All 10 breached)
100,Chess,swarm,38,10,3.06709,Escapers Victory (All 10 breached)
100,Chess,swarm,39,10,3.61826,Partial Breach (9 escaped, 1 captured)
100,Chess,swarm,40,10,3.62092,Escapers Victory (All 10 breached)
100,Chess,swarm,41,10,1.9998,Escapers Victory (All 10 breached)
100,Chess,swarm,42,10,3.05781,Escapers Victory (All 10 breached)
100,Chess,swarm,43,10,1.02053,Escapers Victory (All 10 breached)
100,Chess,swarm,44,10,3.65653,Escapers Victory (All 10 breached)
100,Chess,swarm,45,10,3.29654,Escapers Victory (All 10 breached)
100,Chess,swarm,46,10,3.30547,Escapers Victory (All 10 breached)
100,Chess,swarm,47,10,3.21102,Escapers Victory (All 10 breached)
100,Chess,swarm,48,10,3.06268,Escapers Victory (All 10 breached)
100,Chess,swarm,49,10,1.08431,Escapers Victory (All 10 breached)
100,Chess,stairs,50,10,3.63361,Escapers Victory (All 10 breached)
100,Chess,stairs,51,10,3.35689,Escapers Victory (All 10 breached)
100,Chess,stairs,52,10,3.59759,Escapers Victory (All 10 breached)
100,Chess,stairs,53,10,3.52865,Escapers Victory (All 10 breached)
100,Chess,stairs,54,10,3.43972,Escapers Victory (All 10 breached)
100,Chess,stairs,55,10,3.62978,Escapers Victory (All 10 breached)
100,Chess,stairs,56,10,3.76033,Escapers Victory (All 10 breached)
100,Chess,stairs,57,10,3.5429,Escapers Victory (All 10 breached)
100,Chess,stairs,58,10,3.53066,Escapers Victory (All 10 breached)
100,Chess,stairs,59,10,3.56546,Escapers Victory (All 10 breached)
100,Chess,stairs,60,10,3.35293,Escapers Victory (All 10 breached)
100,Chess,stairs,61,10,3.53139,Escapers Victory (All 10 breached)
100,Chess,stairs,62,10,3.58937,Escapers Victory (All 10 breached)
100,Chess,stairs,63,10,3.48696,Escapers Victory (All 10 breached)
100,Chess,stairs,64,10,3.50684,Escapers Victory (All 10 breached)
100,Chess,stairs,65,10,3.50288,Escapers Victory (All 10 breached)
100,Chess,stairs,66,10,3.38859,Escapers Victory (All 10 breached)
100,Chess,stairs,67,10,3.39448,Escapers Victory (All 10 breached)
100,Chess,stairs,68,10,3.5675,Escapers Victory (All 10 breached)
100,Chess,stairs,69,10,3.36428,Escapers Victory (All 10 breached)
100,Chess,stairs,70,10,3.33147,Escapers Victory (All 10 breached)
100,Chess,stairs,71,10,3.64437,Escapers Victory (All 10 breached)
100,Chess,stairs,72,10,3.45364,Escapers Victory (All 10 breached)
100,Chess,stairs,73,10,3.66834,Escapers Victory (All 10 breached)
100,Chess,stairs,74,10,3.60927,Escapers Victory (All 10 breached)
100,Chess,random,75,10,3.79874,Escapers Victory (All 10 breached)
100,Chess,random,76,10,3.6847,Escapers Victory (All 10 breached)
100,Chess,random,77,10,3.08456,Escapers Victory (All 10 breached)
100,Chess,random,78,10,3.16511,Escapers Victory (All 10 breached)
100,Chess,random,79,10,2.8485,Escapers Victory (All 10 breached)
100,Chess,random,80,10,3.33686,Escapers Victory (All 10 breached)
100,Chess,random,81,10,3.76463,Escapers Victory (All 10 breached)
100,Chess,random,82,10,3.86789,Escapers Victory (All 10 breached)
100,Chess,random,83,10,3.68046,Escapers Victory (All 10 breached)
100,Chess,random,84,10,3.84121,Escapers Victory (All 10 breached)
100,Chess,random,85,10,3.58647,Escapers Victory (All 10 breached)
100,Chess,random,86,10,3.55988,Escapers Victory (All 10 breached)
100,Chess,random,87,10,3.57182,Escapers Victory (All 10 breached)
100,Chess,random,88,10,3.44073,Escapers Victory (All 10 breached)
100,Chess,random,89,10,3.59681,Escapers Victory (All 10 breached)
100,Chess,random,90,10,3.85731,Escapers Victory (All 10 breached)
100,Chess,random,91,10,3.9873,Escapers Victory (All 10 breached)
100,Chess,random,92,10,3.78652,Escapers Victory (All 10 breached)
100,Chess,random,93,10,3.47495,Escapers Victory (All 10 breached)
100,Chess,random,94,10,3.67905,Escapers Victory (All 10 breached)
100,Chess,random,95,10,3.80641,Escapers Victory (All 10 breached)
100,Chess,random,96,10,3.64711,Escapers Victory (All 10 breached)
100,Chess,random,97,10,3.362,Escapers Victory (All 10 breached)
100,Chess,random,98,10,3.67795,Escapers Victory (All 10 breached)
100,Chess,random,99,10,3.66453,Escapers Victory (All 10 breached)
100,Arc,wedge,0,10,3.70734,Escapers Victory (All 10 breached)
100,Arc,wedge,1,10,3.20829,Escapers Victory (All 10 breached)
100,Arc,wedge,2,10,3.77018,Escapers Victory (All 10 breached)
100,Arc,wedge,3,10,3.74274,Escapers Victory (All 10 breached)
100,Arc,wedge,4,10,3.64933,Escapers Victory (All 10 breached)
100,Arc,wedge,5,10,3.33798,Escapers Victory (All 10 breached)
100,Arc,wedge,6,10,3.97598,Escapers Victory (All 10 breached)
100,Arc,wedge,7,10,2.77171,Escapers Victory (All 10 breached)
100,Arc,wedge,8,10,2.97654,Partial Breach (9 escaped, 1 captured)
100,Arc,wedge,9,10,3.95803,Escapers Victory (All 10 breached)
100,Arc,wedge,10,10,3.19971,Escapers Victory (All 10 breached)
100,Arc,wedge,11,10,3.56225,Escapers Victory (All 10 breached)
100,Arc,wedge,12,10,2.90905,Escapers Victory (All 10 breached)
100,Arc,wedge,13,10,3.31591,Escapers Victory (All 10 breached)
100,Arc,wedge,14,10,4.20779,Escapers Victory (All 10 breached)
100,Arc,wedge,15,10,3.08529,Partial Breach (9 escaped, 1 captured)
100,Arc,wedge,16,10,4.0911,Escapers Victory (All 10 breached)
100,Arc,wedge,17,10,3.10991,Escapers Victory (All 10 breached)
100,Arc,wedge,18,10,3.63189,Escapers Victory (All 10 breached)
100,Arc,wedge,19,10,3.67894,Escapers Victory (All 10 breached)
100,Arc,wedge,20,10,3.12258,Escapers Victory (All 10 breached)
100,Arc,wedge,21,10,4.52951,Escapers Victory (All 10 breached)
100,Arc,wedge,22,10,2.64064,Escapers Victory (All 10 breached)
100,Arc,wedge,23,10,3.20585,Escapers Victory (All 10 breached)
100,Arc,wedge,24,10,3.22571,Escapers Victory (All 10 breached)
100,Arc,swarm,25,10,4.29027,Escapers Victory (All 10 breached)
100,Arc,swarm,26,10,3.89824,Escapers Victory (All 10 breached)
100,Arc,swarm,27,10,3.19519,Escapers Victory (All 10 breached)
100,Arc,swarm,28,10,3.35788,Escapers Victory (All 10 breached)
100,Arc,swarm,29,10,1.89605,Escapers Victory (All 10 breached)
100,Arc,swarm,30,10,2.39255,Escapers Victory (All 10 breached)
100,Arc,swarm,31,10,1.55459,Escapers Victory (All 10 breached)
100,Arc,swarm,32,10,4.33591,Escapers Victory (All 10 breached)
100,Arc,swarm,33,10,2.48294,Escapers Victory (All 10 breached)
100,Arc,swarm,34,10,1.08699,Escapers Victory (All 10 breached)
100,Arc,swarm,35,10,1.37265,Escapers Victory (All 10 breached)
100,Arc,swarm,36,10,3.85525,Escapers Victory (All 10 breached)
100,Arc,swarm,37,10,3.70572,Escapers Victory (All 10 breached)
100,Arc,swarm,38,10,3.73981,Escapers Victory (All 10 breached)
100,Arc,swarm,39,10,4.37312,Escapers Victory (All 10 breached)
100,Arc,swarm,40,10,4.24117,Escapers Victory (All 10 breached)
100,Arc,swarm,41,10,2.31385,Escapers Victory (All 10 breached)
100,Arc,swarm,42,10,3.26241,Escapers Victory (All 10 breached)
100,Arc,swarm,43,10,1.38725,Escapers Victory (All 10 breached)
100,Arc,swarm,44,10,3.99683,Escapers Victory (All 10 breached)
100,Arc,swarm,45,10,3.37067,Escapers Victory (All 10 breached)
100,Arc,swarm,46,10,3.55312,Escapers Victory (All 10 breached)
100,Arc,swarm,47,10,3.45433,Escapers Victory (All 10 breached)
100,Arc,swarm,48,10,3.40172,Escapers Victory (All 10 breached)
100,Arc,swarm,49,10,1.30445,Escapers Victory (All 10 breached)
100,Arc,stairs,50,10,4.80574,Partial Breach (9 escaped, 1 captured)
100,Arc,stairs,51,10,4.7485,Escapers Victory (All 10 breached)
100,Arc,stairs,52,10,4.74455,Escapers Victory (All 10 breached)
100,Arc,stairs,53,10,4.64276,Escapers Victory (All 10 breached)
100,Arc,stairs,54,10,4.72546,Escapers Victory (All 10 breached)
100,Arc,stairs,55,10,4.6306,Escapers Victory (All 10 breached)
100,Arc,stairs,56,10,4.81041,Escapers Victory (All 10 breached)
100,Arc,stairs,57,10,4.79397,Escapers Victory (All 10 breached)
100,Arc,stairs,58,10,4.70871,Escapers Victory (All 10 breached)
100,Arc,stairs,59,10,4.59697,Escapers Victory (All 10 breached)
100,Arc,stairs,60,10,4.66975,Escapers Victory (All 10 breached)
100,Arc,stairs,61,10,4.59758,Escapers Victory (All 10 breached)
100,Arc,stairs,62,10,4.71315,Escapers Victory (All 10 breached)
100,Arc,stairs,63,10,4.82616,Escapers Victory (All 10 breached)
100,Arc,stairs,64,10,4.88947,Partial Breach (9 escaped, 1 captured)
100,Arc,stairs,65,10,4.76531,Escapers Victory (All 10 breached)
100,Arc,stairs,66,10,4.63786,Escapers Victory (All 10 breached)
100,Arc,stairs,67,10,4.68336,Escapers Victory (All 10 breached)
100,Arc,stairs,68,10,4.73216,Escapers Victory (All 10 breached)
100,Arc,stairs,69,10,4.97904,Escapers Victory (All 10 breached)
100,Arc,stairs,70,10,4.59628,Escapers Victory (All 10 breached)
100,Arc,stairs,71,10,4.62924,Escapers Victory (All 10 breached)
100,Arc,stairs,72,10,4.57569,Escapers Victory (All 10 breached)
100,Arc,stairs,73,10,4.60679,Partial Breach (9 escaped, 1 captured)
100,Arc,stairs,74,10,4.56093,Escapers Victory (All 10 breached)
100,Arc,random,75,10,4.85522,Escapers Victory (All 10 breached)
100,Arc,random,76,10,4.94064,Escapers Victory (All 10 breached)
100,Arc,random,77,10,4.14242,Escapers Victory (All 10 breached)
100,Arc,random,78,10,4.11708,Escapers Victory (All 10 breached)
100,Arc,random,79,10,3.66214,Escapers Victory (All 10 breached)
100,Arc,random,80,10,4.30909,Partial Breach (9 escaped, 1 captured)
100,Arc,random,81,10,4.97025,Escapers Victory (All 10 breached)
100,Arc,random,82,10,4.96451,Partial Breach (9 escaped, 1 captured)
100,Arc,random,83,10,4.68373,Escapers Victory (All 10 breached)
100,Arc,random,84,10,5.07191,Escapers Victory (All 10 breached)
100,Arc,random,85,10,4.88214,Escapers Victory (All 10 breached)
100,Arc,random,86,10,4.85401,Escapers Victory (All 10 breached)
100,Arc,random,87,10,4.53018,Escapers Victory (All 10 breached)
100,Arc,random,88,10,4.35794,Escapers Victory (All 10 breached)
100,Arc,random,89,10,4.62143,Escapers Victory (All 10 breached)
100,Arc,random,90,10,4.97441,Escapers Victory (All 10 breached)
100,Arc,random,91,10,5.19076,Escapers Victory (All 10 breached)
100,Arc,random,92,10,5.12249,Escapers Victory (All 10 breached)
100,Arc,random,93,10,4.747,Escapers Victory (All 10 breached)
100,Arc,random,94,10,4.83627,Escapers Victory (All 10 breached)
100,Arc,random,95,10,4.84207,Escapers Victory (All 10 breached)
100,Arc,random,96,10,4.56163,Escapers Victory (All 10 breached)
100,Arc,random,97,10,4.30049,Escapers Victory (All 10 breached)
100,Arc,random,98,10,4.96249,Escapers Victory (All 10 breached)
100,Arc,random,99,10,4.73911,Partial Breach (9 escaped, 1 captured)
