Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
60,Line,wedge,0,10,2.7228,Escapers Victory (All 10 breached)
60,Line,wedge,1,10,2.36346,Escapers Victory (All 10 breached)
60,Line,wedge,2,10,3.03225,Escapers Victory (All 10 breached)
60,Line,wedge,3,10,2.71424,Escapers Victory (All 10 breached)
60,Line,wedge,4,10,2.53768,Escapers Victory (All 10 breached)
60,Line,wedge,5,10,2.32274,Escapers Victory (All 10 breached)
60,Line,wedge,6,10,2.84123,Escapers Victory (All 10 breached)
60,Line,wedge,7,10,2.1208,Escapers Victory (All 10 breached)
60,Line,wedge,8,10,2.08345,Escapers Victory (All 10 breached)
60,Line,wedge,9,10,2.78784,Escapers Victory (All 10 breached)
60,Line,wedge,10,10,2.28923,Escapers Victory (All 10 breached)
60,Line,wedge,11,10,2.5974,Escapers Victory (All 10 breached)
60,Line,wedge,12,10,2.06649,Escapers Victory (All 10 breached)
60,Line,wedge,13,10,2.37738,Escapers Victory (All 10 breached)
60,Line,wedge,14,10,3.169,Escapers Victory (All 10 breached)
60,Line,wedge,15,10,2.19076,Escapers Victory (All 10 breached)
60,Line,wedge,16,10,2.90989,Escapers Victory (All 10 breached)
60,Line,wedge,17,10,2.26364,Escapers Victory (All 10 breached)
60,Line,wedge,18,10,2.54863,Escapers Victory (All 10 breached)
60,Line,wedge,19,10,2.52256,Escapers Victory (All 10 breached)
60,Line,wedge,20,10,2.03721,Escapers Victory (All 10 breached)
60,Line,wedge,21,10,3.21735,Escapers Victory (All 10 breached)
60,Line,wedge,22,10,1.85828,Escapers Victory (All 10 breached)
60,Line,wedge,23,10,2.34983,Escapers Victory (All 10 breached)
60,Line,wedge,24,10,2.20516,Escapers Victory (All 10 breached)
60,Line,swarm,25,10,3.01804,Escapers Victory (All 10 breached)
60,Line,swarm,26,10,2.79536,Escapers Victory (All 10 breached)
60,Line,swarm,27,10,2.4302,Escapers Victory (All 10 breached)
60,Line,swarm,28,10,2.57122,Escapers Victory (All 10 breached)
60,Line,swarm,29,10,1.23983,Escapers Victory (All 10 breached)
60,Line,swarm,30,10,1.83543,Escapers Victory (All 10 breached)
60,Line,swarm,31,10,1.06011,Escapers Victory (All 10 breached)
60,Line,swarm,32,10,3.13644,Escapers Victory (All 10 breached)
60,Line,swarm,33,10,1.74467,Escapers Victory (All 10 breached)
60,Line,swarm,34,10,0.747388,Escapers Victory (All 10 breached)
60,Line,swarm,35,10,0.998028,Escapers Victory (All 10 breached)
60,Line,swarm,36,10,2.80501,Escapers Victory (All 10 breached)
60,Line,swarm,37,10,2.62678,Escapers Victory (All 10 breached)
60,Line,swarm,38,10,2.63237,Escapers Victory (All 10 breached)
60,Line,swarm,39,10,3.00643,Escapers Victory (All 10 breached)
60,Line,swarm,40,10,2.96698,Escapers Victory (All 10 breached)
60,Line,swarm,41,10,1.63373,Escapers Victory (All 10 breached)
60,Line,swarm,42,10,2.53273,Escapers Victory (All 10 breached)
60,Line,swarm,43,10,0.931553,Escapers Victory (All 10 breached)
60,Line,swarm,44,10,3.02519,Escapers Victory (All 10 breached)
60,Line,swarm,45,10,2.63576,Escapers Victory (All 10 breached)
60,Line,swarm,46,10,2.66027,Escapers Victory (All 10 breached)
60,Line,swarm,47,10,2.63869,Escapers Victory (All 10 breached)
60,Line,swarm,48,10,2.43859,Escapers Victory (All 10 breached)
60,Line,swarm,49,10,0.764408,Escapers Victory (All 10 breached)
60,Line,stairs,50,10,2.78682,Escapers Victory (All 10 breached)
60,Line,stairs,51,10,2.9397,Escapers Victory (All 10 breached)
60,Line,stairs,52,10,2.93039,Escapers Victory (All 10 breached)
60,Line,stairs,53,10,2.7212,Escapers Victory (All 10 breached)
60,Line,stairs,54,10,2.72374,Escapers Victory (All 10 breached)
60,Line,stairs,55,10,2.79953,Escapers Victory (All 10 breached)
60,Line,stairs,56,10,2.82101,Escapers Victory (All 10 breached)
60,Line,stairs,57,10,2.90564,Escapers Victory (All 10 breached)
60,Line,stairs,58,10,2.89008,Escapers Victory (All 10 breached)
60,Line,stairs,59,10,2.67904,Escapers Victory (All 10 breached)
60,Line,stairs,60,10,2.71584,Escapers Victory (All 10 breached)
60,Line,stairs,61,10,2.83911,Escapers Victory (All 10 breached)
60,Line,stairs,62,10,2.8416,Escapers Victory (All 10 breached)
60,Line,stairs,63,10,2.79827,Escapers Victory (All 10 breached)
60,Line,stairs,64,10,2.81304,Escapers Victory (All 10 breached)
60,Line,stairs,65,10,2.91089,Escapers Victory (All 10 breached)
60,Line,stairs,66,10,2.90165,Escapers Victory (All 10 breached)
60,Line,stairs,67,10,2.92742,Escapers Victory (All 10 breached)
60,Line,stairs,68,10,2.9368,Escapers Victory (All 10 breached)
60,Line,stairs,69,10,2.79429,Escapers Victory (All 10 breached)
60,Line,stairs,70,10,2.68394,Escapers Victory (All 10 breached)
60,Line,stairs,71,10,2.76884,Escapers Victory (All 10 breached)
60,Line,stairs,72,10,2.67254,Escapers Victory (All 10 breached)
60,Line,stairs,73,10,2.66629,Escapers Victory (All 10 breached)
60,Line,stairs,74,10,2.89034,Escapers Victory (All 10 breached)
60,Line,random,75,10,2.97353,Escapers Victory (All 10 breached)
60,Line,random,76,10,2.63592,Escapers Victory (All 10 breached)
60,Line,random,77,10,2.20724,Escapers Victory (All 10 breached)
60,Line,random,78,10,2.38396,Escapers Victory (All 10 breached)
60,Line,random,79,10,2.14047,Escapers Victory (All 10 breached)
60,Line,random,80,10,2.5116,Escapers Victory (All 10 breached)
60,Line,random,81,10,3.14326,Escapers Victory (All 10 breached)
60,Line,random,82,10,3.0385,Escapers Victory (All 10 breached)
60,Line,random,83,10,2.82103,Escapers Victory (All 10 breached)
60,Line,random,84,10,3.11856,Escapers Victory (All 10 breached)
60,Line,random,85,10,2.89229,Escapers Victory (All 10 breached)
60,Line,random,86,10,2.78485,Escapers Victory (All 10 breached)
60,Line,random,87,10,2.92636,Escapers Victory (All 10 breached)
60,Line,random,88,10,2.6398,Escapers Victory (All 10 breached)
60,Line,random,89,10,2.80434,Escapers Victory (All 10 breached)
60,Line,random,90,10,3.21317,Escapers Victory (All 10 breached)
60,Line,random,91,10,3.15836,Escapers Victory (All 10 breached)
60,Line,random,92,10,3.1774,Escapers Victory (All 10 breached)
60,Line,random,93,10,2.9272,Partial Breach (9 escaped, 1 captured)
60,Line,random,94,10,2.86288,Escapers Victory (All 10 breached)
60,Line,random,95,10,3.05515,Escapers Victory (All 10 breached)
60,Line,random,96,10,2.93064,Escapers Victory (All 10 breached)
60,Line,random,97,10,2.57039,Escapers Victory (All 10 breached)
60,Line,random,98,10,2.85386,Escapers Victory (All 10 breached)
60,Line,random,99,10,2.90462,Escapers Victory (All 10 breached)
60,Chess,wedge,0,10,2.80377,Escapers Victory (All 10 breached)
60,Chess,wedge,1,10,2.47086,Escapers Victory (All 10 breached)
60,Chess,wedge,2,10,2.99039,Escapers Victory (All 10 breached)
60,Chess,wedge,3,10,2.62067,Escapers Victory (All 10 breached)
60,Chess,wedge,4,10,2.5074,Escapers Victory (All 10 breached)
60,Chess,wedge,5,10,2.32133,Escapers Victory (All 10 breached)
60,Chess,wedge,6,10,2.8098,Escapers Victory (All 10 breached)
60,Chess,wedge,7,10,1.90484,Escapers Victory (All 10 breached)
60,Chess,wedge,8,10,2.14483,Escapers Victory (All 10 breached)
60,Chess,wedge,9,10,2.87775,Escapers Victory (All 10 breached)
60,Chess,wedge,10,10,2.28334,Escapers Victory (All 10 breached)
60,Chess,wedge,11,10,2.52587,Escapers Victory (All 10 breached)
60,Chess,wedge,12,10,1.97154,Escapers Victory (All 10 breached)
60,Chess,wedge,13,10,2.35183,Escapers Victory (All 10 breached)
60,Chess,wedge,14,10,3.08237,Escapers Victory (All 10 breached)
60,Chess,wedge,15,10,2.42841,Escapers Victory (All 10 breached)
60,Chess,wedge,16,10,3.0502,Escapers Victory (All 10 breached)
60,Chess,wedge,17,10,2.30766,Escapers Victory (All 10 breached)
60,Chess,wedge,18,10,2.38687,Escapers Victory (All 10 breached)
60,Chess,wedge,19,10,2.27606,Escapers Victory (All 10 breached)
60,Chess,wedge,20,10,1.99436,Escapers Victory (All 10 breached)
60,Chess,wedge,21,10,3.03619,Escapers Victory (All 10 breached)
60,Chess,wedge,22,10,1.73742,Escapers Victory (All 10 breached)
60,Chess,wedge,23,10,2.32052,Escapers Victory (All 10 breached)
60,Chess,wedge,24,10,2.29849,Escapers Victory (All 10 breached)
60,Chess,swarm,25,10,3.03429,Escapers Victory (All 10 breached)
60,Chess,swarm,26,10,2.75859,Escapers Victory (All 10 breached)
60,Chess,swarm,27,10,2.29623,Escapers Victory (All 10 breached)
60,Chess,swarm,28,10,2.55096,Escapers Victory (All 10 breached)
60,Chess,swarm,29,10,1.11786,Escapers Victory (All 10 breached)
60,Chess,swarm,30,10,1.77021,Escapers Victory (All 10 breached)
60,Chess,swarm,31,10,1.02257,Escapers Victory (All 10 breached)
60,Chess,swarm,32,10,3.08313,Escapers Victory (All 10 breached)
60,Chess,swarm,33,10,1.88003,Escapers Victory (All 10 breached)
60,Chess,swarm,34,10,0.753988,Escapers Victory (All 10 breached)
60,Chess,swarm,35,10,1.04253,Escapers Victory (All 10 breached)
60,Chess,swarm,36,10,3.02629,Escapers Victory (All 10 breached)
60,Chess,swarm,37,10,2.54126,Escapers Victory (All 10 breached)
60,Chess,swarm,38,10,2.61273,Escapers Victory (All 10 breached)
60,Chess,swarm,39,10,3.01848,Escapers Victory (All 10 breached)
60,Chess,swarm,40,10,2.88277,Escapers Victory (All 10 breached)
60,Chess,swarm,41,10,1.70324,Escapers Victory (All 10 breached)
60,Chess,swarm,42,10,2.54454,Escapers Victory (All 10 breached)
60,Chess,swarm,43,10,0.813135,Escapers Victory (All 10 breached)
60,Chess,swarm,44,10,2.96149,Escapers Victory (All 10 breached)
60,Chess,swarm,45,10,2.63997,Escapers Victory (All 10 breached)
60,Chess,swarm,46,10,2.65616,Escapers Victory (All 10 breached)
60,Chess,swarm,47,10,2.60835,Escapers Victory (All 10 breached)
60,Chess,swarm,48,10,2.35887,Escapers Victory (All 10 breached)
60,Chess,swarm,49,10,0.803892,Escapers Victory (All 10 breached)
60,Chess,stairs,50,10,2.95644,Escapers Victory (All 10 breached)
60,Chess,stairs,51,10,2.90047,Escapers Victory (All 10 breached)
60,Chess,stairs,52,10,2.92094,Escapers Victory (All 10 breached)
60,Chess,stairs,53,10,2.852,Escapers Victory (All 10 breached)
60,Chess,stairs,54,10,2.83479,Escapers Victory (All 10 breached)
60,Chess,stairs,55,10,2.92025,Escapers Victory (All 10 breached)
60,Chess,stairs,56,10,2.80302,Escapers Victory (All 10 breached)
60,Chess,stairs,57,10,2.94467,Escapers Victory (All 10 breached)
60,Chess,stairs,58,10,2.90894,Escapers Victory (All 10 breached)
60,Chess,stairs,59,10,2.84749,Escapers Victory (All 10 breached)
60,Chess,stairs,60,10,2.78929,Escapers Victory (All 10 breached)
60,Chess,stairs,61,10,2.82363,Escapers Victory (All 10 breached)
60,Chess,stairs,62,10,2.70024,Escapers Victory (All 10 breached)
60,Chess,stairs,63,10,2.65009,Escapers Victory (All 10 breached)
60,Chess,stairs,64,10,2.73314,Escapers Victory (All 10 breached)
60,Chess,stairs,65,10,2.77831,Escapers Victory (All 10 breached)
60,Chess,stairs,66,10,2.87843,Escapers Victory (All 10 breached)
60,Chess,stairs,67,10,2.88253,Escapers Victory (All 10 breached)
60,Chess,stairs,68,10,2.90425,Escapers Victory (All 10 breached)
60,Chess,stairs,69,10,2.7163,Escapers Victory (All 10 breached)
60,Chess,stairs,70,10,2.87602,Escapers Victory (All 10 breached)
60,Chess,stairs,71,10,3.01218,Escapers Victory (All 10 breached)
60,Chess,stairs,72,10,2.89421,Escapers Victory (All 10 breached)
60,Chess,stairs,73,10,2.82785,Escapers Victory (All 10 breached)
60,Chess,stairs,74,10,2.84916,Escapers Victory (All 10 breached)
60,Chess,random,75,10,2.92902,Escapers Victory (All 10 breached)
60,Chess,random,76,10,2.83899,Escapers Victory (All 10 breached)
60,Chess,random,77,10,2.47109,Escapers Victory (All 10 breached)
60,Chess,random,78,10,2.57403,Escapers Victory (All 10 breached)
60,Chess,random,79,10,2.19506,Partial Breach (9 escaped, 1 captured)
60,Chess,random,80,10,2.93226,Escapers Victory (All 10 breached)
60,Chess,random,81,10,3.36966,Escapers Victory (All 10 breached)
60,Chess,random,82,10,3.04356,Escapers Victory (All 10 breached)
60,Chess,random,83,10,2.88132,Escapers Victory (All 10 breached)
