Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
35,Line,wedge,0,10,0.564324,Pursuers Victory (All intercepted)
35,Line,wedge,1,10,0.489075,Pursuers Victory (All intercepted)
35,Line,wedge,2,10,0.664187,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,3,10,0.576364,Pursuers Victory (All intercepted)
35,Line,wedge,4,10,0.500698,Pursuers Victory (All intercepted)
35,Line,wedge,5,10,0.517785,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,6,10,0.548864,Pursuers Victory (All intercepted)
35,Line,wedge,7,10,0.909535,Partial Breach (3 escaped, 7 captured)
35,Line,wedge,8,10,0.428644,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,9,10,0.490624,Pursuers Victory (All intercepted)
35,Line,wedge,10,10,0.46585,Pursuers Victory (All intercepted)
35,Line,wedge,11,10,0.539409,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,12,10,0.466131,Partial Breach (3 escaped, 7 captured)
35,Line,wedge,13,10,0.525262,Partial Breach (2 escaped, 8 captured)
35,Line,wedge,14,10,0.625049,Pursuers Victory (All intercepted)
35,Line,wedge,15,10,0.463239,Pursuers Victory (All intercepted)
35,Line,wedge,16,10,0.576723,Pursuers Victory (All intercepted)
35,Line,wedge,17,10,0.463178,Partial Breach (2 escaped, 8 captured)
35,Line,wedge,18,10,0.441679,Pursuers Victory (All intercepted)
35,Line,wedge,19,10,0.519662,Pursuers Victory (All intercepted)
35,Line,wedge,20,10,0.493308,Pursuers Victory (All intercepted)
35,Line,wedge,21,10,0.748609,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,22,10,0.370947,Partial Breach (2 escaped, 8 captured)
35,Line,wedge,23,10,0.46834,Partial Breach (1 escaped, 9 captured)
35,Line,wedge,24,10,0.457052,Partial Breach (1 escaped, 9 captured)
35,Line,swarm,25,10,0.497282,Pursuers Victory (All intercepted)
35,Line,swarm,26,10,0.54371,Pursuers Victory (All intercepted)
35,Line,swarm,27,10,0.455466,Pursuers Victory (All intercepted)
35,Line,swarm,28,10,0.404082,Pursuers Victory (All intercepted)
35,Line,swarm,29,10,0.341538,Partial Breach (3 escaped, 7 captured)
35,Line,swarm,30,10,0.323343,Pursuers Victory (All intercepted)
35,Line,swarm,31,10,0.30498,Partial Breach (4 escaped, 6 captured)
35,Line,swarm,32,10,0.561799,Pursuers Victory (All intercepted)
35,Line,swarm,33,10,0.359466,Pursuers Victory (All intercepted)
35,Line,swarm,34,10,0.206479,Partial Breach (9 escaped, 1 captured)
35,Line,swarm,35,10,0.296581,Partial Breach (5 escaped, 5 captured)
35,Line,swarm,36,10,0.496108,Pursuers Victory (All intercepted)
35,Line,swarm,37,10,0.435543,Pursuers Victory (All intercepted)
35,Line,swarm,38,10,0.433649,Pursuers Victory (All intercepted)
35,Line,swarm,39,10,0.477994,Pursuers Victory (All intercepted)
35,Line,swarm,40,10,0.479628,Pursuers Victory (All intercepted)
35,Line,swarm,41,10,0.417682,Pursuers Victory (All intercepted)
35,Line,swarm,42,10,0.476042,Pursuers Victory (All intercepted)
