Np,Strategy,EscaperType,ScenarioID,Captures,SimTime,Outcome
20,Chess,wedge,18,10,0.577941,Partial Breach (6 escaped, 4 captured)
20,Chess,wedge,19,10,0.584507,Partial Breach (7 escaped, 3 captured)
20,Chess,wedge,20,10,0.443015,Partial Breach (6 escaped, 4 captured)
20,Chess,wedge,21,10,0.74,Partial Breach (6 escaped, 4 captured)
20,Chess,wedge,22,10,0.393747,Partial Breach (8 escaped, 2 captured)
20,Chess,wedge,23,10,0.448054,Partial Breach (7 escaped, 3 captured)
20,Chess,wedge,24,10,0.462184,Partial Breach (6 escaped, 4 captured)
20,Chess,swarm,25,10,0.579174,Partial Breach (1 escaped, 9 captured)
20,Chess,swarm,26,10,0.568413,Partial Breach (2 escaped, 8 captured)
20,Chess,swarm,27,10,0.57476,Partial Breach (5 escaped, 5 captured)
20,Chess,swarm,28,10,0.597987,Partial Breach (5 escaped, 5 captured)
20,Chess,swarm,29,10,0.287642,Partial Breach (8 escaped, 2 captured)
20,Chess,swarm,30,10,0.4151,Partial Breach (3 escaped, 7 captured)
20,Chess,swarm,31,10,0.231433,Partial Breach (5 escaped, 5 captured)
20,Chess,swarm,32,10,0.657358,Partial Breach (3 escaped, 7 captured)
20,Chess,swarm,33,10,0.46859,Partial Breach (6 escaped, 4 captured)
20,Chess,swarm,34,10,0.166739,Partial Breach (8 escaped, 2 captured)
20,Chess,swarm,35,10,0.235994,Partial Breach (9 escaped, 1 captured)
20,Chess,swarm,36,10,0.656817,Partial Breach (5 escaped, 5 captured)
20,Chess,swarm,37,10,0.657239,Partial Breach (6 escaped, 4 captured)
20,Chess,swarm,38,10,0.565582,Partial Breach (4 escaped, 6 captured)
20,Chess,swarm,39,10,0.595432,Partial Breach (1 escaped, 9 captured)
20,Chess,swarm,40,10,0.702987,Partial Breach (4 escaped, 6 captured)
20,Chess,swarm,41,10,0.383236,Partial Breach (7 escaped, 3 captured)
20,Chess,swarm,42,10,0.603435,Partial Breach (7 escaped, 3 captured)
20,Chess,swarm,43,10,0.199938,Partial Breach (8 escaped, 2 captured)
20,Chess,swarm,44,10,0.724806,Partial Breach (2 escaped, 8 captured)
20,Chess,swarm,45,10,0.606506,Partial Breach (6 escaped, 4 captured)
20,Chess,swarm,46,10,0.678692,Partial Breach (7 escaped, 3 captured)
20,Chess,swarm,47,10,0.530381,Partial Breach (2 escaped, 8 captured)
20,Chess,swarm,48,10,0.532621,Partial Breach (2 escaped, 8 captured)
20,Chess,swarm,49,10,0.199984,Partial Breach (9 escaped, 1 captured)
20,Chess,stairs,50,10,0.40559,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,51,10,0.479498,Partial Breach (5 escaped, 5 captured)
20,Chess,stairs,52,10,0.51727,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,53,10,0.478457,Partial Breach (7 escaped, 3 captured)
20,Chess,stairs,54,10,0.565919,Partial Breach (9 escaped, 1 captured)
20,Chess,stairs,55,10,0.456909,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,56,10,0.535518,Partial Breach (7 escaped, 3 captured)
20,Chess,stairs,57,10,0.521373,Partial Breach (7 escaped, 3 captured)
20,Chess,stairs,58,10,0.517876,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,59,10,0.492527,Partial Breach (8 escaped, 2 captured)
20,Chess,stairs,60,10,0.357646,Partial Breach (5 escaped, 5 captured)
20,Chess,stairs,61,10,0.424173,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,62,10,0.523739,Partial Breach (8 escaped, 2 captured)
20,Chess,stairs,63,10,0.485688,Partial Breach (8 escaped, 2 captured)
20,Chess,stairs,64,10,0.499654,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,65,10,0.443466,Partial Breach (5 escaped, 5 captured)
20,Chess,stairs,66,10,0.479856,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,67,10,0.473619,Partial Breach (8 escaped, 2 captured)
20,Chess,stairs,68,10,0.476502,Partial Breach (5 escaped, 5 captured)
20,Chess,stairs,69,10,0.457706,Partial Breach (7 escaped, 3 captured)
20,Chess,stairs,70,10,0.49336,Partial Breach (8 escaped, 2 captured)
20,Chess,stairs,71,10,0.506548,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,72,10,0.423895,Partial Breach (7 escaped, 3 captured)
20,Chess,stairs,73,10,0.358523,Partial Breach (6 escaped, 4 captured)
20,Chess,stairs,74,10,0.405661,Partial Breach (6 escaped, 4 captured)
20,Chess,random,75,10,0.421468,Partial Breach (5 escaped, 5 captured)
20,Chess,random,76,10,0.38109,Partial Breach (6 escaped, 4 captured)
20,Chess,random,77,10,0.474223,Partial Breach (5 escaped, 5 captured)
20,Chess,random,78,10,0.353503,Partial Breach (5 escaped, 5 captured)
20,Chess,random,79,10,0.471409,Partial Breach (5 escaped, 5 captured)
20,Chess,random,80,10,0.331973,Partial Breach (4 escaped, 6 captured)
20,Chess,random,81,10,0.510038,Partial Breach (5 escaped, 5 captured)
20,Chess,random,82,10,0.475346,Partial Breach (4 escaped, 6 captured)
20,Chess,random,83,10,0.472911,Partial Breach (5 escaped, 5 captured)
20,Chess,random,84,10,0.563765,Partial Breach (3 escaped, 7 captured)
20,Chess,random,85,10,0.49536,Partial Breach (5 escaped, 5 captured)
20,Chess,random,86,10,0.405466,Partial Breach (8 escaped, 2 captured)
20,Chess,random,87,10,0.464266,Partial Breach (4 escaped, 6 captured)
20,Chess,random,88,10,0.434365,Partial Breach (6 escaped, 4 captured)
20,Chess,random,89,10,0.536005,Partial Breach (8 escaped, 2 captured)
20,Chess,random,90,10,0.507264,Partial Breach (5 escaped, 5 captured)
20,Chess,random,91,10,0.474903,Partial Breach (6 escaped, 4 captured)
20,Chess,random,92,10,0.475729,Partial Breach (4 escaped, 6 captured)
20,Chess,random,93,10,0.522724,Partial Breach (5 escaped, 5 captured)
20,Chess,random,94,10,0.465944,Partial Breach (4 escaped, 6 captured)
20,Chess,random,95,10,0.551688,Partial Breach (6 escaped, 4 captured)
20,Chess,random,96,10,0.556602,Partial Breach (5 escaped, 5 captured)
20,Chess,random,97,10,0.420427,Partial Breach (5 escaped, 5 captured)
20,Chess,random,98,10,0.343192,Partial Breach (6 escaped, 4 captured)
20,Chess,random,99,10,0.436745,Partial Breach (4 escaped, 6 captured)
20,Arc,wedge,0,10,0.564339,Partial Breach (3 escaped, 7 captured)
20,Arc,wedge,1,10,0.574317,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,2,10,0.694453,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,3,10,0.648905,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,4,10,0.577362,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,5,10,0.54397,Partial Breach (7 escaped, 3 captured)
20,Arc,wedge,6,10,0.565749,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,7,10,0.423717,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,8,10,0.411279,Partial Breach (4 escaped, 6 captured)
20,Arc,wedge,9,10,0.676776,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,10,10,0.526636,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,11,10,0.545566,Partial Breach (7 escaped, 3 captured)
20,Arc,wedge,12,10,0.419085,Partial Breach (5 escaped, 5 captured)
20,Arc,wedge,13,10,0.539084,Partial Breach (7 escaped, 3 captured)
20,Arc,wedge,14,10,0.567714,Partial Breach (3 escaped, 7 captured)
20,Arc,wedge,15,10,0.497222,Partial Breach (5 escaped, 5 captured)
20,Arc,wedge,16,10,0.646363,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,17,10,0.502935,Partial Breach (7 escaped, 3 captured)
20,Arc,wedge,18,10,0.530524,Partial Breach (5 escaped, 5 captured)
20,Arc,wedge,19,10,0.531523,Partial Breach (6 escaped, 4 captured)
20,Arc,wedge,20,10,0.437686,Partial Breach (5 escaped, 5 captured)
20,Arc,wedge,21,10,0.763701,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,22,10,0.403324,Partial Breach (8 escaped, 2 captured)
20,Arc,wedge,23,10,0.508914,Partial Breach (5 escaped, 5 captured)
20,Arc,wedge,24,10,0.433978,Partial Breach (4 escaped, 6 captured)
20,Arc,swarm,25,10,0.759771,Partial Breach (6 escaped, 4 captured)
20,Arc,swarm,26,10,0.593314,Partial Breach (6 escaped, 4 captured)
20,Arc,swarm,27,10,0.586564,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,28,10,0.575885,Partial Breach (4 escaped, 6 captured)
20,Arc,swarm,29,10,0.291248,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,30,10,0.438172,Escapers Victory (All 10 breached)
20,Arc,swarm,31,10,0.249189,Partial Breach (7 escaped, 3 captured)
20,Arc,swarm,32,10,0.678999,Partial Breach (6 escaped, 4 captured)
20,Arc,swarm,33,10,0.377123,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,34,10,0.170108,Partial Breach (9 escaped, 1 captured)
20,Arc,swarm,35,10,0.228679,Partial Breach (7 escaped, 3 captured)
20,Arc,swarm,36,10,0.714844,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,37,10,0.694181,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,38,10,0.643132,Partial Breach (8 escaped, 2 captured)
20,Arc,swarm,39,10,0.722278,Partial Breach (6 escaped, 4 captured)
20,Arc,swarm,40,10,0.531142,Partial Breach (2 escaped, 8 captured)
20,Arc,swarm,41,10,0.406327,Partial Breach (9 escaped, 1 captured)
20,Arc,swarm,42,10,0.584864,Partial Breach (7 escaped, 3 captured)
20,Arc,swarm,43,10,0.218646,Escapers Victory (All 10 breached)
20,Arc,swarm,44,10,0.639159,Partial Breach (5 escaped, 5 captured)
20,Arc,swarm,45,10,0.687987,Partial Breach (9 escaped, 1 captured)
20,Arc,swarm,46,10,0.616934,Partial Breach (5 escaped, 5 captured)
20,Arc,swarm,47,10,0.613685,Partial Breach (7 escaped, 3 captured)
20,Arc,swarm,48,10,0.570068,Partial Breach (7 escaped, 3 captured)
20,Arc,swarm,49,10,0.214488,Escapers Victory (All 10 breached)
20,Arc,stairs,50,10,0.54092,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,51,10,0.533818,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,52,10,0.56357,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,53,10,0.5072,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,54,10,0.539696,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,55,10,0.50529,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,56,10,0.45709,Partial Breach (5 escaped, 5 captured)
20,Arc,stairs,57,10,0.485849,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,58,10,0.525378,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,59,10,0.502899,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,60,10,0.48503,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,61,10,0.40088,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,62,10,0.551112,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,63,10,0.508886,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,64,10,0.60565,Partial Breach (9 escaped, 1 captured)
20,Arc,stairs,65,10,0.464837,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,66,10,0.461132,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,67,10,0.407109,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,68,10,0.593927,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,69,10,0.470676,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,70,10,0.509531,Partial Breach (8 escaped, 2 captured)
20,Arc,stairs,71,10,0.483626,Partial Breach (6 escaped, 4 captured)
20,Arc,stairs,72,10,0.468379,Partial Breach (7 escaped, 3 captured)
20,Arc,stairs,73,10,0.536497,Partial Breach (9 escaped, 1 captured)
20,Arc,stairs,74,10,0.438012,Partial Breach (7 escaped, 3 captured)
20,Arc,random,75,10,0.415466,Partial Breach (4 escaped, 6 captured)
20,Arc,random,76,10,0.415656,Partial Breach (7 escaped, 3 captured)
20,Arc,random,77,10,0.530386,Partial Breach (6 escaped, 4 captured)
20,Arc,random,78,10,0.495123,Partial Breach (8 escaped, 2 captured)
20,Arc,random,79,10,0.464331,Partial Breach (5 escaped, 5 captured)
20,Arc,random,80,10,0.406989,Partial Breach (6 escaped, 4 captured)
20,Arc,random,81,10,0.648516,Partial Breach (7 escaped, 3 captured)
20,Arc,random,82,10,0.466272,Partial Breach (3 escaped, 7 captured)
20,Arc,random,83,10,0.597129,Partial Breach (7 escaped, 3 captured)
20,Arc,random,84,10,0.679576,Partial Breach (4 escaped, 6 captured)
20,Arc,random,85,10,0.461841,Partial Breach (5 escaped, 5 captured)
20,Arc,random,86,10,0.353015,Partial Breach (6 escaped, 4 captured)
20,Arc,random,87,10,0.492985,Partial Breach (6 escaped, 4 captured)
20,Arc,random,88,10,0.51215,Partial Breach (7 escaped, 3 captured)
20,Arc,random,89,10,0.553755,Partial Breach (5 escaped, 5 captured)
20,Arc,random,90,10,0.545012,Partial Breach (7 escaped, 3 captured)
20,Arc,random,91,10,0.431555,Partial Breach (5 escaped, 5 captured)
20,Arc,random,92,10,0.476276,Partial Breach (6 escaped, 4 captured)
20,Arc,random,93,10,0.543434,Partial Breach (6 escaped, 4 captured)
20,Arc,random,94,10,0.503521,Partial Breach (7 escaped, 3 captured)
20,Arc,random,95,10,0.521009,Partial Breach (3 escaped, 7 captured)
20,Arc,random,96,10,0.527603,Partial Breach (4 escaped, 6 captured)
20,Arc,random,97,10,0.445804,Partial Breach (5 escaped, 5 captured)
20,Arc,random,98,10,0.290942,Partial Breach (9 escaped, 1 captured)
20,Arc,random,99,10,0.450454,Partial Breach (6 escaped, 4 captured)
